,Wine,Vintage,Format,Cost,Qty,Negoce
120,SARGET DE GRUAUD LAROSE,2000.0,75cl,30.0,12,Twins
121,VIRGINIE DE VALANDRAUD,2005.0,"1,5L",84.0,12,Twins
122,VIRGINIE DE VALANDRAUD,2005.0,"3,0L",168.0,12,Twins
123,VIRGINIE DE VALANDRAUD,2005.0,"6,0L",325.0,12,Twins
124,VIRGINIE DE VALANDRAUD,2006.0,75cl,29.5,12,Twins
125,VIRGINIE DE VALANDRAUD,2009.0,75cl,37.0,12,Twins
126,Y D'YQUEM,2011.0,75cl,110.0,12,Twins
127,Y D'YQUEM,2012.0,75cl,108.0,12,Twins
128,Y D'YQUEM,2014.0,75cl,95.0,12,Twins
129,MOUTON ROTHSCHILD,1988.0,"1,5L",770.0,12,Twins
130,MOUTON ROTHSCHILD,1995.0,"6,0L",3900.0,12,Twins
131,MOUTON ROTHSCHILD,1996.0,"6,0L",3900.0,12,Twins
132,MOUTON ROTHSCHILD,2009.0,75cl,650.0,12,Twins
133,MOUTON ROTHSCHILD,2010.0,75cl,595.0,12,Twins
134,MOUTON ROTHSCHILD,2011.0,75cl,345.0,12,Twins
135,MOUTON ROTHSCHILD,2011.0,"1,5L",700.0,12,Twins
136,MOUTON ROTHSCHILD,2012.0,75cl,339.0,12,Twins
137,MOUTON ROTHSCHILD,2013.0,75cl,310.0,12,Twins
138,LAFITE ROTHSCHILD ex-château,1978.0,75cl,610.0,12,Twins
139,LAFITE ROTHSCHILD ex-château,1981.0,75cl,610.0,12,Twins
140,LAFITE ROTHSCHILD ex-château,1989.0,75cl,775.0,12,Twins
141,LAFITE ROTHSCHILD ex-château,1990.0,75cl,775.0,12,Twins
142,LAFITE ROTHSCHILD,2010.0,75cl,650.0,12,Twins
143,LAFITE ROTHSCHILD,2011.0,75cl,420.0,12,Twins
144,LAFITE ROTHSCHILD,2013.0,75cl,390.0,12,Twins
145, LATOUR  ,1986.0,"3,0L",2155.0,12,Twins
146, LATOUR  ,1988.0,"1,5L",950.0,12,Twins
147,LATOUR,1990.0,75cl,690.0,12,Twins
148, LATOUR  ,1994.0,"1,5L",800.0,12,Twins
149, LATOUR  ex-Château,2004.0,75cl,425.0,12,Twins
150, LATOUR  ex-Château,2005.0,75cl,895.0,12,Twins
151, LATOUR  ex-Château,2007.0,75cl,370.0,12,Twins
152, LATOUR  ,2009.0,75cl,1100.0,12,Twins
153, LATOUR  ,2011.0,75cl,450.0,12,Twins
154,PICHON BARON,1995.0,75cl,126.0,12,Twins
155,PICHON BARON,1996.0,75cl,126.0,12,Twins
156,PICHON BARON,2003.0,75cl,116.0,12,Twins
157,PICHON BARON,2005.0,75cl,127.0,12,Twins
158,PICHON BARON ,2005.0,"1,5L",250.0,12,Twins
159,PICHON BARON,2009.0,75cl,135.0,12,Twins
160,PICHON BARON,2010.0,75cl,139.0,12,Twins
161,PICHON BARON,2011.0,75cl,72.0,12,Twins
162,PICHON BARON,2012.0,75cl,72.0,12,Twins
163,PICHON LALANDE,1989.0,75cl,199.0,12,Twins
164,PICHON LALANDE  ex-chateau,1995.0,"1,5L",410.0,12,Twins
165,PICHON LALANDE  ex-chateau,1996.0,"1,5L",425.0,12,Twins
166,PICHON LALANDE,2003.0,75cl,130.0,12,Twins
167,PICHON LALANDE  ex-chateau,2003.0,"1,5L",260.0,12,Twins
168,PICHON LALANDE  ex-chateau,2003.0,"3,0L",550.0,12,Twins
169,PICHON LALANDE  ex-chateau,2004.0,"5,0L",885.0,12,Twins
170,PICHON LALANDE  ex-chateau,2005.0,"6,0L",1070.0,12,Twins
171,PICHON LALANDE,2007.0,75cl,79.5,12,Twins
172,PICHON LALANDE,2009.0,75cl,135.0,12,Twins
173,PICHON LALANDE,2010.0,75cl,138.0,12,Twins
174,PICHON LALANDE,2011.0,75cl,75.0,12,Twins
175,PICHON LALANDE,2011.0,"1,5L",150.0,12,Twins
176,PICHON LALANDE,2012.0,75cl,75.0,12,Twins
177,DUHART MILON  ex-chateau,1986.0,"1,5L",155.0,12,Twins
178,DUHART MILON,2003.0,75cl,85.0,12,Twins
179,DUHART MILON,2008.0,75cl,67.0,12,Twins
180,DUHART MILON,2010.0,75cl,72.0,12,Twins
181,DUHART MILON,2011.0,75cl,54.0,12,Twins
182,DUHART MILON,2012.0,75cl,52.0,12,Twins
183,ARMAILHAC,1990.0,"1,5L",135.0,12,Twins
184,ARMAILHAC,2005.0,75cl,53.0,12,Twins
185,ARMAILHAC,2005.0,"37,5cl",26.0,12,Twins
186,ARMAILHAC,2006.0,"1,5L",86.0,12,Twins
187,ARMAILHAC,2011.0,75cl,31.0,12,Twins
188,CLERC MILON,2010.0,75cl,69.0,12,Twins
189,CLERC MILON,2011.0,"1,5L",110.0,12,Twins
190,GRAND PUY DUCASSE,1994.0,75cl,29.95,12,Twins
191,GRAND PUY DUCASSE,1996.0,75cl,49.95,12,Twins
192,GRAND PUY DUCASSE,1997.0,75cl,27.0,12,Twins
193,GRAND PUY DUCASSE,2005.0,75cl,45.0,12,Twins
194,GRAND PUY DUCASSE,2009.0,75cl,39.0,12,Twins
195,GRAND PUY DUCASSE,2010.0,75cl,37.0,12,Twins
196,GRAND PUY LACOSTE,2002.0,75cl,35.0,12,Twins
197,GRAND PUY LACOSTE,2004.0,75cl,42.0,12,Twins
198,GRAND PUY LACOSTE,2009.0,75cl,72.0,12,Twins
199,GRAND PUY LACOSTE,2010.0,75cl,72.0,12,Twins
200,GRAND PUY LACOSTE,2011.0,"37,5cl",19.85,12,Twins
201,GRAND PUY LACOSTE,2011.0,,38.0,12,Twins
202,GRAND PUY LACOSTE,2011.0,"1,5L",76.0,12,Twins
203,GRAND PUY LACOSTE,2012.0,75cl,37.95,12,Twins
204,GRAND PUY LACOSTE,2013.0,"37,5cl",16.0,12,Twins
205,GRAND PUY LACOSTE,2013.0,75cl,31.2,12,Twins
206,GRAND PUY LACOSTE,2013.0,"1,5L",62.4,12,Twins
207,HAUT BAGES LIBERAL,2011.0,75cl,26.0,12,Twins
208,HAUT BAGES LIBERAL,2012.0,75cl,25.75,12,Twins
209,HAUT BAGES LIBERAL,2013.0,75cl,19.8,12,Twins
210,HAUT BATAILLEY,2003.0,75cl,35.0,12,Twins
211,HAUT BATAILLEY,2013.0,75cl,22.5,12,Twins
212,LYNCH BAGES,1996.0,75cl,159.0,12,Twins
213,LYNCH BAGES,2005.0,75cl,145.0,12,Twins
214,LYNCH BAGES,2010.0,75cl,125.0,12,Twins
215,LYNCH BAGES,2012.0,75cl,72.5,12,Twins
216,LYNCH MOUSSAS,2000.0,75cl,39.95,12,Twins
217,LYNCH MOUSSAS,2004.0,75cl,27.95,12,Twins
218,PEDESCLAUX,2004.0,75cl,24.95,12,Twins
219,PONTET CANET,1993.0,"5,0L",360.0,12,Twins
220,PONTET CANET,1993.0,"6,0L",430.0,12,Twins
221,PONTET CANET,2006.0,75cl,75.0,12,Twins
222,PONTET CANET,2010.0,75cl,180.0,12,Twins
223,PONTET CANET,2011.0,75cl,68.0,12,Twins
224,PONTET CANET,2012.0,75cl,66.0,12,Twins
225,PONTET CANET,2013.0,75cl,58.0,12,Twins
226,PIBRAN,2011.0,75cl,17.95,12,Twins
227,COS D'ESTOURNEL ,1988.0,75cl,120.0,12,Twins
228,COS D'ESTOURNEL ,2000.0,75cl,165.0,12,Twins
229,COS D'ESTOURNEL ,2000.0,"1,5L",340.0,12,Twins
230,COS D'ESTOURNEL ,2003.0,75cl,165.0,12,Twins
231,COS D'ESTOURNEL ,2005.0,75cl,175.0,12,Twins
232,COS D'ESTOURNEL ,2007.0,75cl,86.0,12,Twins
233,COS D'ESTOURNEL ,2010.0,75cl,189.0,12,Twins
234,COS D'ESTOURNEL ,2013.0,75cl,79.5,12,Twins
235,COS D'ESTOURNEL ,2013.0,"1,5L",160.0,12,Twins
236,COS D'ESTOURNEL  blanc,2012.0,75cl,48.0,12,Twins
237,MONTROSE  ex-château,1985.0,"1,5L",264.0,12,Twins
238,MONTROSE  ex-château,1995.0,75cl,132.0,12,Twins
239,MONTROSE  ex-château,1998.0,75cl,110.0,12,Twins
240,MONTROSE  ex-château,2002.0,"1,5L",162.0,12,Twins
241,MONTROSE ,2003.0,75cl,195.0,12,Twins
242,MONTROSE  ex-château,2004.0,"1,5L",168.0,12,Twins
243,MONTROSE ,2005.0,75cl,130.0,12,Twins
244,MONTROSE  ex-château,2005.0,"1,5L",295.0,12,Twins
245,MONTROSE ,2007.0,75cl,69.5,12,Twins
246,MONTROSE ,2008.0,75cl,79.0,12,Twins
247,MONTROSE ,2010.0,75cl,210.0,12,Twins
248,MONTROSE ,2011.0,75cl,65.0,12,Twins
