,Wine,Vintage,Format,Cost,Qty,Negoce
848,GISCOURS,2013,750ml,29.0,900,RCA
849,GISCOURS,2012,750ml,36.0,600,RCA
850,GISCOURS,2011,750ml,36.0,138,RCA
851,GISCOURS,2010,750ml,55.0,600,RCA
852,GISCOURS,2006,750ml,46.6,24,RCA
853,GISCOURS / SIRENE DE GISCOURS,2015,750ml,17.0,24,RCA
854,GISCOURS / SIRENE DE GISCOURS,2014,750ml,17.5,600,RCA
855,GISCOURS / SIRENE DE GISCOURS,2013,750ml,17.5,120,RCA
856,GISCOURS / SIRENE DE GISCOURS,2012,750ml,18.0,48,RCA
857,GLORIA,2015,750ml,27.0,12,RCA
858,GLORIA,2013,750ml,22.0,600,RCA
859,GLORIA,2012,750ml,25.0,240,RCA
860,GLORIA,2011,750ml,25.0,240,RCA
861,GLORIA,2006,750ml,29.5,36,RCA
862,GRAND CORBIN,2013,750ml,16.0,3600,RCA
863,GRAND CORBIN,2012,750ml,16.0,3000,RCA
864,GRAND CORBIN,2010,750ml,19.0,1200,RCA
865,GRAND CORBIN,2007,750ml,14.5,6000,RCA
866,GRAND CORBIN,2006,750ml,17.0,6000,RCA
867,GRAND CORBIN DESPAGNE,2012,750ml,19.5,108,RCA
868,GRAND CORBIN DESPAGNE,2010,750ml,22.5,42,RCA
869,GRAND MAYNE,2008,750ml,29.5,132,RCA
870,GRAND MAYNE,2006,750ml,30.0,132,RCA
871,GRAND MAYNE,2002,750ml,33.0,60,RCA
872,GRAND PUY DUCASSE,2015,750ml,25.8,78,RCA
873,GRAND PUY DUCASSE,2014,750ml,21.5,168,RCA
874,GRAND PUY DUCASSE,2013,750ml,22.0,228,RCA
875,GRAND PUY DUCASSE,2011,750ml,31.0,1200,RCA
876,GRAND PUY DUCASSE,2010,750ml,42.0,12,RCA
877,GRAND PUY DUCASSE,2007,750ml,28.5,12,RCA
878,GRAND PUY DUCASSE,2006,750ml,36.5,6,RCA
879,GRAND PUY LACOSTE,2011,750ml,49.0,6,RCA
880,GRAND PUY LACOSTE,2006,750ml,49.0,60,RCA
881,GRANDS CHENES (LES) by Bernard Magrez,2013,750ml,11.0,3600,RCA
882,GRANDS CHENES (LES) by Bernard Magrez,2012,750ml,12.2,6000,RCA
883,GRANDS CHENES (LES) by Bernard Magrez,2010,750ml,16.0,396,RCA
884,GRANDS CHENES (LES) by Bernard Magrez,2007,750ml,12.8,3000,RCA
885,GRANDS CHENES (LES) by Bernard Magrez,2006,750ml,14.7,3000,RCA
886,GRUAUD LAROSE,2015,750ml,46.75,90,RCA
887,GRUAUD LAROSE,2013,750ml,39.0,600,RCA
888,GRUAUD LAROSE,2012,750ml,42.0,780,RCA
889,GRUAUD LAROSE,2011,750ml,48.0,180,RCA
890,GRUAUD LAROSE,2010,750ml,75.0,60,RCA
891,GRUAUD LAROSE,2009,750ml,84.0,36,RCA
892,GRUAUD LAROSE,2008,750ml,66.5,1206,RCA
893,GRUAUD LAROSE,2006,750ml,66.0,600,RCA
894,GRUAUD LAROSE,2005,750ml,80.0,360,RCA
895,GRUAUD LAROSE,2002,750ml,64.5,600,RCA
896,GRUAUD LAROSE,2001,750ml,67.0,600,RCA
897,GRUAUD LAROSE,1989,750ml,114.0,1200,RCA
898,GRUAUD LAROSE / SARGET de GRUAUD,2015,750ml,15.0,60,RCA
899,GRUAUD LAROSE / SARGET DE GRUAUD,2014,750ml,17.0,300,RCA
900,GRUAUD LAROSE / SARGET DE GRUAUD,2012,750ml,19.0,300,RCA
901,GRUAUD LAROSE / SARGET DE GRUAUD,2008,750ml,22.5,900,RCA
902,GRUAUD LAROSE / SARGET DE GRUAUD,2006,750ml,23.0,8400,RCA
903,GRUAUD LAROSE / SARGET DE GRUAUD,2003,750ml,23.0,2400,RCA
904,GRUAUD LAROSE / SARGET DE GRUAUD,2000,750ml,29.0,1200,RCA
905,GRUAUD LAROSE / SARGET DE GRUAUD,1999,750ml,20.0,36,RCA
906,GRUAUD LAROSE / SARGET DE GRUAUD,1998,750ml,23.0,2100,RCA
907,GRUAUD LAROSE / SARGET DE GRUAUD,1994,750ml,17.5,240,RCA
908,GUIRAUD,2009,750ml,44.5,234,RCA
909,GUIRAUD,2005,750ml,40.0,240,RCA
910,GUIRAUD,2004,750ml,27.5,60,RCA
911,GUIRAUD,1996,750ml,32.0,360,RCA
912,GUIRAUD / PETIT GUIRAUD,2013,750ml,14.3,600,RCA
913,GURGUE (LA) by Ferrière,2015,750ml,13.5,600,RCA
914,GURGUE (LA) by Ferrière,2014,750ml,11.4,1200,RCA
915,GURGUE (LA) by Ferrière,2013,750ml,11.0,240,RCA
916,GURGUE (LA) by Ferrière,2011,750ml,17.5,1200,RCA
917,HAUT BAGES LIBERAL,2015,750ml,26.4,300,RCA
918,HAUT BAGES LIBERAL,2014,750ml,22.7,360,RCA
919,HAUT BAGES LIBERAL,2013,750ml,19.8,120,RCA
920,HAUT BAGES LIBERAL,2012,750ml,21.0,66,RCA
921,HAUT BAGES LIBERAL,2011,750ml,28.5,3000,RCA
922,HAUT BAGES LIBERAL,2009,750ml,53.5,1800,RCA
923,HAUT BAGES LIBERAL,2008,750ml,47.0,1800,RCA
924,HAUT BAGES LIBERAL,2007,750ml,29.6,24,RCA
925,HAUT BAGES LIBERAL,2006,750ml,28.0,12,RCA
926,HAUT BAILLY,2012,750ml,64.0,240,RCA
927,HAUT BATAILLEY,2015,750ml,28.8,42,RCA
928,HAUT BATAILLEY,2013,750ml,21.5,834,RCA
929,HAUT BATAILLEY,2012,750ml,26.8,600,RCA
930,HAUT BATAILLEY,2011,750ml,26.0,6,RCA
931,HAUT BATAILLEY,2006,750ml,30.0,6,RCA
932,HAUT BRION,2015,750ml,400.0,12,RCA
933,HAUT BRION,2014,750ml,310.0,300,RCA
934,HAUT BRION,2013,750ml,260.0,300,RCA
935,HAUT BRION,2012,750ml,365.0,12,RCA
936,HAUT BRION,2011,750ml,347.0,48,RCA
937,HAUT BRION,2010,750ml,735.0,36,RCA
938,HAUT BRION,2009,750ml,670.0,96,RCA
939,HAUT BRION,2008,750ml,368.0,48,RCA
940,HAUT BRION,2007,750ml,335.0,90,RCA
941,HAUT BRION,2006,750ml,375.0,24,RCA
942,HAUT BRION,2005,750ml,699.0,24,RCA
943,HAUT BRION,2004,750ml,345.0,72,RCA
944,HAUT BRION,2003,750ml,380.0,120,RCA
945,HAUT BRION,2002,750ml,325.0,24,RCA
946,HAUT BRION,2001,750ml,382.0,66,RCA
947,HAUT BRION,2000,750ml,690.0,48,RCA
948,HAUT BRION,1999,750ml,368.0,24,RCA
949,HAUT BRION,1998,750ml,405.0,12,RCA
950,HAUT BRION,1996,750ml,388.0,240,RCA
951,HAUT BRION,1995,750ml,425.0,8,RCA
952,HAUT BRION,1993,750ml,350.0,6,RCA
953,HAUT BRION,1992,750ml,325.0,6,RCA
954,HAUT BRION,1990,750ml,760.0,12,RCA
955,HAUT BRION,1989,750ml,1550.0,12,RCA
956,HAUT BRION / BAHANS HAUT BRION,2004,750ml,86.0,12,RCA
957,HAUT BRION / BAHANS HAUT BRION,2002,750ml,75.0,4,RCA
958,HAUT BRION / BAHANS HAUT BRION,2001,750ml,89.0,48,RCA
959,HAUT BRION / CLARENCE HAUT BRION,2015,750ml,85.0,240,RCA
960,HAUT BRION / CLARENCE HAUT BRION,2014,750ml,68.0,300,RCA
961,HAUT BRION / CLARENCE HAUT BRION,2013,750ml,69.0,168,RCA
962,HAUT BRION / CLARENCE HAUT BRION,2012,750ml,68.0,24,RCA
963,HAUT BRION / CLARENCE HAUT BRION,2011,750ml,76.0,420,RCA
964,HAUT BRION / CLARENCE HAUT BRION,2009,750ml,98.0,132,RCA
965,HAUT BRION / CLARENCE HAUT BRION,2008,750ml,80.0,228,RCA
966,HAUT BRION / CLARENCE HAUT BRION,2007,750ml,80.0,600,RCA
967,HAUT BRION Blanc,2015,750ml,680.0,6,RCA
968,HAUT BRION Blanc,2013,750ml,680.0,12,RCA
969,HAUT BRION Blanc,2012,750ml,774.0,3,RCA
970,HAUT BRION Blanc / LA CLARTE DE HT BRION,2015,750ml,60.0,12,RCA
971,HAUT BRION Blanc / LA CLARTE DE HT BRION,2014,750ml,60.0,72,RCA
972,HAUT MARBUZET,2015,750ml,25.0,240,RCA
973,HAUT MARBUZET,2013,750ml,23.0,1098,RCA
974,HAUT MARBUZET,2009,750ml,34.5,120,RCA
975,HAUT MARBUZET,2008,750ml,29.5,30,RCA
976,HAUT MARBUZET,2007,750ml,24.0,900,RCA
977,HAUT MARBUZET,2006,750ml,33.5,360,RCA
978,HOSANNA,2012,750ml,195.0,12,RCA
979,ISSAN (D'),2014,750ml,31.0,60,RCA
980,ISSAN (D'),2013,750ml,31.0,156,RCA
981,ISSAN (D'),2012,750ml,39.5,84,RCA
982,ISSAN (D'),2011,750ml,36.0,84,RCA
983,ISSAN (D') / BLASON D'ISSAN,2015,750ml,16.8,120,RCA
984,ISSAN (D') / BLASON D'ISSAN,2014,750ml,14.5,480,RCA
985,ISSAN (D') / BLASON D'ISSAN,2013,750ml,16.0,240,RCA
986,JP JANOUEIX / 20 MILLE,2012,750ml,18.9,60,RCA
987,JP JANOUEIX / 20 MILLE,2010,750ml,25.0,120,RCA
988,JP JANOUEIX / 20 MILLE,2009,750ml,25.0,60,RCA
989,JP JANOUEIX / 20 MILLE,2008,750ml,20.5,180,RCA
990,JP JANOUEIX / 20 MILLE,2006,750ml,17.2,300,RCA
991,JP JANOUEIX / 20 MILLE,2005,750ml,22.9,60,RCA
992,JP JANOUEIX / CONFESSION (La),2015,750ml,21.6,420,RCA
993,JP JANOUEIX / CONFESSION (LA),2014,750ml,18.5,300,RCA
994,JP JANOUEIX / CONFESSION (LA),2012,750ml,23.5,120,RCA
995,JP JANOUEIX / CONFESSION (LA),2011,750ml,23.5,24,RCA
996,JP JANOUEIX / CONFESSION (LA),2007,750ml,22.5,600,RCA
997,JP JANOUEIX / CROIX MOUTON,2015,750ml,6.4,3000,RCA
998,JP MOUEIX / HOSANNA,2015,750ml,170.0,18,RCA
999,KIRWAN,2013,750ml,26.5,60,RCA
1000,KIRWAN,2012,750ml,26.5,420,RCA
1001,KIRWAN,2011,750ml,29.5,600,RCA
1002,KIRWAN,2008,750ml,40.0,6,RCA
1003,KIRWAN,2007,750ml,38.0,2400,RCA
1004,LABEGORCE,2015,750ml,18.0,450,RCA
1005,LABEGORCE,2010,750ml,31.5,96,RCA
1006,LABEGORCE,2006,750ml,27.5,4800,RCA
1007,LAFITE ROTHSCHILD,2015,750ml,430.0,60,RCA
1008,LAFITE ROTHSCHILD,2014,750ml,390.0,60,RCA
1009,LAFITE ROTHSCHILD,2013,750ml,390.0,300,RCA
1010,LAFITE ROTHSCHILD,2012,750ml,432.0,240,RCA
1011,LAFITE ROTHSCHILD,2011,750ml,435.0,120,RCA
1012,LAFITE ROTHSCHILD,2010,750ml,640.0,72,RCA
1013,LAFITE ROTHSCHILD,2009,750ml,760.0,21,RCA
1014,LAFITE ROTHSCHILD,2008,750ml,660.0,18,RCA
1015,LAFITE ROTHSCHILD,2007,750ml,640.0,12,RCA
1016,LAFITE ROTHSCHILD,2006,750ml,620.0,240,RCA
1017,LAFITE ROTHSCHILD,2005,750ml,840.0,36,RCA
1018,LAFITE ROTHSCHILD,2004,750ml,640.0,20,RCA
1019,LAFITE ROTHSCHILD,2003,750ml,955.0,12,RCA
1020,LAFITE ROTHSCHILD,2002,750ml,595.0,30,RCA
1021,LAFITE ROTHSCHILD,2001,750ml,650.0,24,RCA
1022,LAFITE ROTHSCHILD,2000,750ml,1500.0,12,RCA
1023,LAFITE ROTHSCHILD,1999,750ml,736.0,12,RCA
1024,LAFITE ROTHSCHILD,1998,750ml,768.0,48,RCA
1025,LAFITE ROTHSCHILD,1996,750ml,975.0,12,RCA
1026,LAFITE ROTHSCHILD,1995,750ml,728.0,12,RCA
1027,LAFITE ROTHSCHILD,1992,750ml,550.0,1,RCA
1028,LAFITE ROTHSCHILD,1989,750ml,695.0,1,RCA
1029,LAFITE ROTHSCHILD,1988,750ml,740.0,2,RCA
1030,LAFITE ROTHSCHILD,1986,750ml,1340.0,12,RCA
1031,LAFITE ROTHSCHILD,1985,750ml,645.0,6,RCA
1032,LAFITE ROTHSCHILD,1982,750ml,3400.0,2,RCA
1033,LAFITE ROTHSCHILD,1976,750ml,530.0,12,RCA
1034,LAFITE ROTHSCHILD,1970,750ml,530.0,12,RCA
1035,LAFITE ROTHSCHILD / CARRUADES DE…,2015,750ml,160.0,60,RCA
1036,LAFITE ROTHSCHILD / CARRUADES DE…,2014,750ml,173.0,60,RCA
1037,LAFITE ROTHSCHILD / CARRUADES DE…,2013,750ml,171.0,60,RCA
1038,LAFITE ROTHSCHILD / CARRUADES DE…,2012,750ml,174.0,120,RCA
1039,LAFITE ROTHSCHILD / CARRUADES DE…,2011,750ml,173.0,60,RCA
1040,LAFITE ROTHSCHILD / CARRUADES DE…,2010,750ml,180.0,120,RCA
1041,LAFITE ROTHSCHILD / CARRUADES DE…,2009,750ml,190.0,16,RCA
1042,LAFITE ROTHSCHILD / CARRUADES DE…,2008,750ml,230.0,300,RCA
1043,LAFITE ROTHSCHILD / CARRUADES DE…,2007,750ml,198.0,6,RCA
1044,LAFITE ROTHSCHILD / CARRUADES DE…,2005,750ml,230.0,120,RCA
1045,LAFITE ROTHSCHILD / CARRUADES DE…,2001,750ml,250.0,1,RCA
1046,LAFITE ROTHSCHILD / CARRUADES DE…,2000,750ml,240.0,30,RCA
1047,LAFITE ROTHSCHILD / CARRUADES DE…,1994,750ml,235.0,18,RCA
1048,LAFITE ROTHSCHILD / CARRUADES DE…,1990,750ml,215.0,6,RCA
1049,LAFITE ROTHSCHILD / CARRUADES DE…,1989,750ml,220.0,42,RCA
1050,LAFLEUR,2014,750ml,448.0,42,RCA
1051,LAFLEUR / PENSEES DE LAFLEUR,2012,750ml,92.0,6,RCA
1052,LAFLEUR GAZIN,2001,750ml,42.0,24,RCA
1053,LAFON ROCHET,2015,750ml,28.1,48,RCA
1054,LAFON ROCHET,2014,750ml,24.0,150,RCA
1055,LAFON ROCHET,2013,750ml,22.0,48,RCA
1056,LAFON ROCHET,2010,750ml,35.0,48,RCA
1057,LAFON ROCHET,2008,750ml,26.5,24,RCA
1058,LAFON ROCHET,2006,750ml,34.0,24,RCA
1059,LAGRANGE,2015,750ml,28.8,600,RCA
1060,LAGRANGE,2014,750ml,25.0,6,RCA
1061,LAGRANGE,2013,750ml,24.0,72,RCA
1062,LAGRANGE,2012,750ml,27.5,180,RCA
1063,LAGRANGE,2010,750ml,40.0,274,RCA
1064,LAGRANGE,2009,750ml,45.0,1960,RCA
1065,LAGRANGE,2008,750ml,39.0,120,RCA
1066,LAGRANGE / FIEFS DE LAGRANGE,2015,750ml,15.3,600,RCA
1067,LAGRANGE / FIEFS DE LAGRANGE,2014,750ml,14.4,1200,RCA
1068,LAGRANGE / FIEFS DE LAGRANGE,2013,750ml,13.8,1200,RCA
1069,LAGRANGE / FIEFS DE LAGRANGE,2011,750ml,16.3,180,RCA
1070,LAGRANGE / LES ARUMS DE LAGRANGE,2015,750ml,14.4,180,RCA
1071,LAGUNE (LA),2007,750ml,34.0,6,RCA
1072,LAGUNE (LA),2006,750ml,40.0,6,RCA
1073,LANESSAN,2015,750ml,9.3,1200,RCA
1074,LANGOA BARTON,2015,750ml,32.0,120,RCA
1075,LANGOA BARTON,2006,750ml,38.0,18,RCA
1076,LARCIS DUCASSE,2014,750ml,36.0,132,RCA
1077,LARCIS DUCASSE,2013,750ml,30.0,120,RCA
1078,LARCIS DUCASSE,2011,750ml,34.2,89,RCA
1079,LARMANDE,2006,750ml,20.0,6,RCA
1080,LARMANDE,1997,750ml,24.0,960,RCA
1081,LAROZE,2008,750ml,21.0,3600,RCA
1082,LARRIVET HAUT BRION Blanc,2015,750ml,22.2,120,RCA
1083,LARRIVET HAUT BRION Blanc,2013,750ml,26.5,3000,RCA
1084,LARRIVET HAUT BRION Blanc,2007,750ml,24.5,228,RCA
1085,LARRIVET HAUT BRION Blanc/DEMOISELLES…,2013,750ml,13.5,2400,RCA
1086,LASCOMBES,2015,750ml,50.4,1200,RCA
1087,LASCOMBES,2014,750ml,43.0,600,RCA
1088,LASCOMBES,2013,750ml,43.0,486,RCA
1089,LASCOMBES,2012,750ml,49.0,734,RCA
1090,LASCOMBES,2011,750ml,49.0,192,RCA
1091,LASCOMBES,2010,750ml,75.0,210,RCA
1092,LASCOMBES,2009,750ml,72.0,300,RCA
1093,LASCOMBES,2005,750ml,95.0,24,RCA
1094,LASCOMBES / CHEVALIER DE…,2015,750ml,18.6,1200,RCA
1095,LASCOMBES / CHEVALIER DE…,2014,750ml,18.5,1200,RCA
1096,LASCOMBES / CHEVALIER DE…,2013,750ml,20.5,300,RCA
1097,LASCOMBES / CHEVALIER DE…,2012,750ml,22.0,120,RCA
1098,LASCOMBES / CHEVALIER DE…,2007,750ml,20.0,2400,RCA
1099,LATOUR,2011,750ml,458.0,120,RCA
1100,LATOUR,2010,750ml,1185.0,14,RCA
1101,LATOUR,2009,750ml,1090.0,18,RCA
1102,LATOUR,2008,750ml,495.0,12,RCA
1103,LATOUR,2007,750ml,400.0,90,RCA
1104,LATOUR,2006,750ml,498.0,12,RCA
1105,LATOUR,2005,750ml,760.0,18,RCA
1106,LATOUR,2004,750ml,405.0,10,RCA
1107,LATOUR,2003,750ml,740.0,30,RCA
1108,LATOUR,2002,750ml,430.0,60,RCA
1109,LATOUR,2001,750ml,480.0,120,RCA
1110,LATOUR,2000,750ml,935.0,120,RCA
1111,LATOUR,1999,750ml,500.0,12,RCA
1112,LATOUR,1998,750ml,455.0,12,RCA
1113,LATOUR,1997,750ml,412.0,3,RCA
1114,LATOUR,1996,750ml,680.0,24,RCA
1115,LATOUR,1995,750ml,500.0,12,RCA
1116,LATOUR,1994,750ml,408.0,1,RCA
1117,LATOUR,1992,750ml,390.0,5,RCA
1118,LATOUR,1990,750ml,680.0,36,RCA
1119,LATOUR,1988,750ml,480.0,6,RCA
1120,LATOUR,1986,750ml,460.0,4,RCA
1121,LATOUR,1982,750ml,1896.0,60,RCA
1122,LATOUR / LES FORTS DE LATOUR,2011,750ml,145.0,120,RCA
1123,LATOUR / LES FORTS DE LATOUR,2010,750ml,182.0,120,RCA
1124,LATOUR / LES FORTS DE LATOUR,2009,750ml,158.0,300,RCA
1125,LATOUR / LES FORTS DE LATOUR,2008,750ml,160.0,54,RCA
1126,LATOUR / LES FORTS DE LATOUR,2007,750ml,160.0,66,RCA
1127,LATOUR / LES FORTS DE LATOUR,2006,750ml,169.0,36,RCA
1128,LATOUR / LES FORTS DE LATOUR,2004,750ml,165.0,240,RCA
1129,LATOUR / PAUILLAC de LATOUR,2004,750ml,75.0,36,RCA
1130,LATOUR A POMEROL,1999,750ml,95.0,1,RCA
1131,LATOUR MARTILLAC,2015,750ml,22.5,300,RCA
1132,LATOUR MARTILLAC,2014,750ml,18.9,534,RCA
1133,LATOUR MARTILLAC Blanc,2013,750ml,18.9,84,RCA
1134,LEOVILLE BARTON,2013,750ml,44.0,1500,RCA
1135,LEOVILLE BARTON,2012,750ml,50.0,54,RCA
1136,LEOVILLE BARTON,2011,750ml,50.0,90,RCA
1137,LEOVILLE BARTON,2006,750ml,68.0,24,RCA
1138,LEOVILLE BARTON,2005,750ml,105.0,60,RCA
1139,LEOVILLE BARTON,2001,750ml,73.0,12,RCA
1140,LEOVILLE BARTON,2000,750ml,130.0,600,RCA
1141,LEOVILLE BARTON,1999,750ml,83.0,600,RCA
1142,LEOVILLE LAS CASES,2015,750ml,138.0,12,RCA
1143,LEOVILLE LAS CASES,2013,750ml,94.0,300,RCA
1144,LEOVILLE LAS CASES,2012,750ml,106.0,252,RCA
1145,LEOVILLE LAS CASES,2011,750ml,110.0,6,RCA
1146,LEOVILLE LAS CASES,2009,750ml,206.0,12,RCA
1147,LEOVILLE LAS CASES,2008,750ml,133.0,12,RCA
1148,LEOVILLE LAS CASES,2007,750ml,125.0,300,RCA
1149,LEOVILLE LAS CASES,2006,750ml,139.0,12,RCA
1150,LEOVILLE LAS CASES,2005,750ml,235.0,36,RCA
1151,LEOVILLE LAS CASES,2001,750ml,182.0,12,RCA
1152,LEOVILLE LAS CASES,2000,750ml,268.0,6,RCA
1153,LEOVILLE LAS CASES,1998,750ml,150.0,60,RCA
1154,LEOVILLE LAS CASES,1996,750ml,260.0,12,RCA
1155,LEOVILLE LAS CASES,1990,750ml,298.0,12,RCA
1156,LEOVILLE LAS CASES,1989,750ml,200.0,120,RCA
1157,LEOVILLE LAS CASES,1988,750ml,182.0,240,RCA
1158,LEOVILLE LAS CASES,1985,750ml,285.0,12,RCA
1159,LEOVILLE LAS CASES,1978,750ml,284.0,24,RCA
1160,LEOVILLE LAS CASES,1975,750ml,284.0,24,RCA
1161,LEOVILLE LAS CASES / CLOS DU MARQUIS,2014,750ml,29.5,156,RCA
1162,LEOVILLE LAS CASES / CLOS DU MARQUIS,2013,750ml,30.5,300,RCA
1163,LEOVILLE LAS CASES / CLOS DU MARQUIS,2006,750ml,42.0,2400,RCA
1164,LEOVILLE LAS CASES / CLOS DU MARQUIS,2005,750ml,52.0,1440,RCA
1165,LEOVILLE LAS CASES / CLOS DU MARQUIS,2000,750ml,60.0,12,RCA
1166,LEOVILLE LAS CASES / CLOS DU MARQUIS,1998,750ml,45.5,546,RCA
1167,LEOVILLE LAS CASES / CLOS DU MARQUIS,1996,750ml,58.0,240,RCA
1168,LEOVILLE LAS CASES / CLOS DU MARQUIS,1995,750ml,53.0,600,RCA
1169,LEOVILLE LAS CASES / PETIT LION,2013,750ml,24.0,330,RCA
1170,LEOVILLE POYFERRE,2013,750ml,43.5,600,RCA
1171,LEOVILLE POYFERRE,2012,750ml,52.0,288,RCA
1172,LEOVILLE POYFERRE,2011,750ml,56.0,300,RCA
1173,LEOVILLE POYFERRE,2010,750ml,106.0,42,RCA
1174,LEOVILLE POYFERRE,2008,750ml,66.0,60,RCA
1175,LEOVILLE POYFERRE,2006,750ml,65.0,600,RCA
1176,LEOVILLE POYFERRE,2005,750ml,96.0,36,RCA
1177,LEOVILLE POYFERRE,1996,750ml,131.0,24,RCA
1178,LEOVILLE POYFERRE/CROCK (LE),2009,750ml,19.5,54,RCA
1179,LEOVILLE POYFERRE/PAVILLON de Poyferré,2013,750ml,22.5,120,RCA
1180,LESTAGE SIMON,1998,750ml,9.8,6000,RCA
1181,LESTAGE SIMON,1996,750ml,7.0,6000,RCA
1182,LYNCH BAGES,2015,750ml,84.0,60,RCA
1183,LYNCH BAGES,2014,750ml,72.0,48,RCA
1184,LYNCH BAGES,2013,750ml,68.0,180,RCA
1185,LYNCH BAGES,2012,750ml,77.0,417,RCA
1186,LYNCH BAGES,2011,750ml,78.0,300,RCA
1187,LYNCH BAGES,2010,750ml,128.0,228,RCA
1188,LYNCH BAGES,2009,750ml,143.0,132,RCA
1189,LYNCH BAGES,2008,750ml,115.0,228,RCA
1190,LYNCH BAGES,2006,750ml,103.0,104,RCA
1191,LYNCH BAGES,2005,750ml,142.0,180,RCA
1192,LYNCH BAGES,2003,750ml,146.0,12,RCA
1193,LYNCH BAGES,2002,750ml,104.0,12,RCA
1194,LYNCH BAGES,2001,750ml,128.0,12,RCA
1195,LYNCH BAGES,2000,750ml,215.0,120,RCA
1196,LYNCH BAGES,1998,750ml,117.0,6,RCA
1197,LYNCH BAGES,1996,750ml,160.0,120,RCA
1198,LYNCH BAGES / ECHO DE LYNCH BAGES,2013,750ml,24.0,420,RCA
1199,LYNCH BAGES / ECHO DE LYNCH BAGES,2012,750ml,27.0,180,RCA
1200,LYNCH MOUSSAS,2015,750ml,25.5,900,RCA
1201,LYNCH MOUSSAS,2014,750ml,21.0,480,RCA
1202,LYNCH MOUSSAS,2013,750ml,19.5,240,RCA
1203,LYNCH MOUSSAS,2011,750ml,25.0,1200,RCA
1204,LYNCH MOUSSAS,2008,750ml,26.5,600,RCA
1205,LYNCH MOUSSAS,2007,750ml,25.5,6000,RCA
1206,LYNCH MOUSSAS,2006,750ml,33.0,18,RCA
1207,LYNCH MOUSSAS,2003,750ml,33.0,120,RCA
1208,LYNCH MOUSSAS,1996,750ml,37.5,600,RCA
1209,LYNCH MOUSSAS/HAUTS DE…,2012,750ml,10.5,600,RCA
1210,MAGREZ FOMBRAUGE,2012,750ml,89.0,300,RCA
1211,MAGREZ FOMBRAUGE,2006,750ml,103.0,300,RCA
1212,MAGREZ FOMBRAUGE Blanc,2013,750ml,20.0,600,RCA
1213,MALARTIC LA GRAVIERE ROUGE,2015,750ml,33.6,60,RCA
1214,MALARTIC LA GRAVIERE ROUGE,2012,750ml,31.0,312,RCA
1215,MALESCASSE,2001,750ml,10.0,6000,RCA
1216,MALESCOT ST-EXUPERY,2014,750ml,29.5,36,RCA
1217,MALESCOT ST-EXUPERY,2012,750ml,36.5,948,RCA
1218,MARGAUX,2015,750ml,540.0,6,RCA
1219,MARGAUX,2014,750ml,310.0,60,RCA
1220,MARGAUX,2013,750ml,352.0,60,RCA
1221,MARGAUX,2012,750ml,345.0,120,RCA
1222,MARGAUX,2011,750ml,375.0,24,RCA
1223,MARGAUX,2010,750ml,699.0,12,RCA
1224,MARGAUX,2009,750ml,730.0,12,RCA
1225,MARGAUX,2007,750ml,375.0,132,RCA
1226,MARGAUX,2006,750ml,400.0,60,RCA
1227,MARGAUX,2005,750ml,655.0,36,RCA
1228,MARGAUX,2004,750ml,385.0,120,RCA
1229,MARGAUX,2003,750ml,625.0,60,RCA
1230,MARGAUX,2002,750ml,390.0,66,RCA
1231,MARGAUX,2001,750ml,410.0,36,RCA
1232,MARGAUX,2000,750ml,840.0,60,RCA
1233,MARGAUX,1999,750ml,388.0,5,RCA
1234,MARGAUX,1998,750ml,400.0,36,RCA
1235,MARGAUX,1997,750ml,375.0,36,RCA
1236,MARGAUX,1996,750ml,590.0,48,RCA
1237,MARGAUX,1995,750ml,490.0,12,RCA
1238,MARGAUX,1994,750ml,375.0,42,RCA
1239,MARGAUX,1993,750ml,400.0,6,RCA
1240,MARGAUX,1992,750ml,350.0,4,RCA
1241,MARGAUX,1991,750ml,350.0,7,RCA
1242,MARGAUX,1989,750ml,435.0,6,RCA
1243,MARGAUX,1988,750ml,385.0,3,RCA
1244,MARGAUX,1986,750ml,465.0,5,RCA
1245,MARGAUX,1982,750ml,902.0,12,RCA
1246,MARGAUX,1981,750ml,520.0,12,RCA
1247,MARGAUX,1979,750ml,340.0,12,RCA
1248,MARGAUX / PAVILLON BLANC,2014,750ml,169.0,36,RCA
1249,MARGAUX / PAVILLON BLANC,2013,750ml,169.0,36,RCA
1250,MARGAUX / PAVILLON BLANC,2012,750ml,175.0,18,RCA
1251,MARGAUX / PAVILLON BLANC,2011,750ml,148.0,3,RCA
1252,MARGAUX / PAVILLON BLANC,2010,750ml,165.0,27,RCA
1253,MARGAUX / PAVILLON BLANC,2009,750ml,165.0,24,RCA
1254,MARGAUX / PAVILLON BLANC,2007,750ml,140.0,3,RCA
1255,MARGAUX / PAVILLON BLANC,2006,750ml,169.0,24,RCA
1256,MARGAUX / PAVILLON BLANC,2005,750ml,148.0,3,RCA
1257,MARGAUX / PAVILLON BLANC,2004,750ml,168.0,30,RCA
1258,MARGAUX / PAVILLON BLANC,2001,750ml,140.0,3,RCA
1259,MARGAUX / PAVILLON BLANC,1995,750ml,172.0,12,RCA
1260,MARGAUX / PAVILLON BLANC,1986,750ml,172.0,6,RCA
1261,MARGAUX / PAVILLON ROUGE,2015,750ml,115.0,60,RCA
1262,MARGAUX / PAVILLON ROUGE,2014,750ml,130.0,60,RCA
1263,MARGAUX / PAVILLON ROUGE,2013,750ml,130.0,60,RCA
