,Wine,Vintage,Format,Cost,Qty,Negoce
0,Beau Rivage ,2000,750ml,2.0,6,RCA
1,Caroline,2011,750ml,7.9,6,RCA
2,Annereaux (des),2009,1500ml,20.0,6,RCA
3,Donissan,2000,750ml,7.0,12,RCA
4,Maucaillou / Le Bordeaux de Maucaillou,2013,750ml,4.7,24,RCA
5,Bel-Air (Roland Coiffe) - Cuvée Classical,2012,1500ml,50.0,27,RCA
6,Moulin de la Roque,2008,750ml,6.5,36,RCA
7,Pontey,2007,750ml,4.9,36,RCA
8,Retout (du),2012,750ml,7.2,36,RCA
9,Rose Pauillac (La),2008,750ml,14.0,36,RCA
10,Tourelles (Des),2005,750ml,7.5,36,RCA
11,Bel Orme Tronquoy de Lalande,2012,1500ml,19.1,48,RCA
12,Bel Orme Tronquoy de Lalande,2009,750ml,11.6,60,RCA
13,Maison Neuve (de),2013,1500ml,13.8,60,RCA
14,Bellegrave,2011,750ml,5.2,78,RCA
15,Larrivaux,2013,1500ml,18.5,80,RCA
16,Bouscat (Domaine du)/ Portes de l'Am…,2012,750ml,27.8,96,RCA
17,Tour Saint Bonnet,2011,750ml,6.8,108,RCA
18,Fonplégade,2012,375ml,15.0,120,RCA
19,Maison Neuve (de),2013,375ml,3.7,120,RCA
20,Tour de Pez,2012,375ml,7.95,120,RCA
21,Fombrauge,2011,750ml,17.5,120,RCA
22,Larteau,2010,750ml,7.2,120,RCA
23,Peyre Lebade,2009,750ml,14.0,120,RCA
24,Tauzinat l'Hermitage,2002,750ml,10.5,120,RCA
25,Annereaux (des),2010,1500ml,22.5,120,RCA
26,Annereaux (des),2005,1500ml,22.5,120,RCA
27,Larrivaux,2011,1500ml,21.0,120,RCA
28,Larrivaux,2008,1500ml,21.7,120,RCA
29,Moulin des Graves,2012,1500ml,7.8,120,RCA
30,Moulin du Cadet,2013,750ml,14.05,150,RCA
31,Larrivaux,2014,1500ml,21.0,150,RCA
32,Fourcas Dupré,2014,750ml,11.8,168,RCA
33,Cambon La Pelouse,2007,750ml,8.8,192,RCA
34,Tauzinat l'Hermitage,2007,750ml,10.5,216,RCA
35,Larrivaux,2010,1500ml,32.2,220,RCA
36,Tour de Pez,2014,1500ml,28.8,220,RCA
37,Tour de Pez,2013,1500ml,27.3,220,RCA
38,Fonbel,2014,750ml,11.0,238,RCA
39,Guiraud/ Petit Guiraud,2013,375ml,7.2,240,RCA
40,Clos de la Dame Verte,2015,1500ml,17.0,240,RCA
41,Tour de Pez,2011,1500ml,31.5,240,RCA
42,Guiraud / Petit Guiraud,2013,375ml,7.2,240,RCA
43,Larrivaux,2012,1500ml,21.0,250,RCA
44,Larrivaux,2007,1500ml,21.0,250,RCA
45,Larrivaux,2006,1500ml,23.5,250,RCA
46,Clauzet,2013,1500ml,30.3,260,RCA
47,Larteau,2008,750ml,3.9,282,RCA
48,Pavillon Beauregard,2014,750ml,11.55,300,RCA
49,Pontoise Cabarrus,2004,750ml,10.5,300,RCA
50,Pontoise Cabarrus,2000,750ml,12.6,300,RCA
51,"R de Rieussec (Rieussec, Lafite)",2015,750ml,12.5,300,RCA
52,"R de Rieussec (Rieussec, Lafite)",2014,750ml,12.5,300,RCA
53,"R de Rieussec (Rieussec, Lafite)",2012,750ml,12.5,300,RCA
54,Thienpont/ La Prade ,2010,750ml,12.2,300,RCA
55,Agape,2015,1500ml,10.3,300,RCA
56,Clauzet,2011,1500ml,29.05,300,RCA
57,Maison Neuve (de),2014,1500ml,14.3,300,RCA
58,"""R"" de Rieussec (Blanc)",2012,750ml,12.5,300,RCA
59,Devise d'Ardilley,2012,375ml,6.05,400,RCA
60,Landion,2002,750ml,9.2,400,RCA
61,Clauzet,2012,1500ml,30.3,410,RCA
62,Tauzinat l'Hermitage,2001,750ml,11.0,432,RCA
63,Devise d'Ardilley,2014,375ml,6.05,450,RCA
64,Dudon/Acanthe de Dudon,2011,750ml,7.2,470,RCA
65,Vari,2011,375ml,3.9,480,RCA
66,Puy Arnaud Cuvée Pervenche,2011,750ml,8.75,480,RCA
67,Thienpont/ Les Charmes Godard,2010,750ml,5.5,492,RCA
68,Malagar (Rosé),2015,750ml,4.3,496,RCA
69,Aney,2012,375ml,4.75,500,RCA
70,Bel Orme Tronquoy de Lalande,2011,1500ml,19.1,500,RCA
71,Pouyanne,2012,1500ml,8.8,500,RCA
72,Dudon/Acanthe de Dudon,2003,750ml,9.3,510,RCA
73,Bernadotte,2011,750ml,10.7,516,RCA
74,"Belle-Vue, Haut-Médoc",2011,750ml,14.05,552,RCA
75,Garon La Tuiliere Cuvée Réserve,2010,750ml,3.55,570,RCA
76,Terrasses de Bouey (Les),2015,375ml,1.6,600,RCA
77,Bel Orme Tronquoy de Lalande,2008,750ml,8.8,600,RCA
78,Bel-Air (Roland Coiffe) - Dry,2016,750ml,6.0,600,RCA
79,Bel-Air (Roland Coiffe) - Sweet,2015,750ml,6.0,600,RCA
80,Bouscat (Domaine du)/ Cuvée Gargone,2006,750ml,10.95,600,RCA
81,Bouscat (Domaine du)/ Portes de l'Am…,2014,750ml,26.55,600,RCA
82,Cantenac Brown / Brio,2014,750ml,15.6,600,RCA
83,Cap Saint George,2015,750ml,12.9,600,RCA
84,Carpia (du),2009,750ml,5.05,600,RCA
85,Carpia (du),2008,750ml,3.5,600,RCA
86,Come (de),2007,750ml,10.5,600,RCA
87,Croix Mouton,2013,750ml,6.1,600,RCA
88,Dudon (Rouge),2009,750ml,4.45,600,RCA
89,Fombrauge,2007,750ml,18.0,600,RCA
90,Fourcas Dupré,2009,750ml,12.8,600,RCA
91,Guiraud/ Petit Guiraud,2013,750ml,14.3,600,RCA
92,Julien de Savignac - Cuvée Magis,2012,750ml,8.95,600,RCA
93,Lanessan,1999,750ml,12.0,600,RCA
94,Larrivaux,2006,750ml,10.95,600,RCA
95,Larteau,2012,750ml,5.8,600,RCA
96,Lauzette (La),2009,750ml,8.7,600,RCA
97,Malescasse / Closerie de Malescasse (La),2014,750ml,7.7,600,RCA
98,Marceline Cuvée Coutelin,2012,750ml,9.5,600,RCA
99,Moulin du Cadet,2012,750ml,15.95,600,RCA
100,Pouyanne,2014,750ml,4.4,600,RCA
101,Tauzinat l'Hermitage,2011,750ml,11.0,600,RCA
102,Tour de Mons (La),2012,750ml,17.2,600,RCA
103,Vari ,2015,750ml,3.8,600,RCA
104,Bel-Air (Roland Coiffe) - Cuvée Classical,2014,1500ml,12.0,600,RCA
105,Bel-Air (Roland Coiffe) - Cuvée Classical,2012,1500ml,12.0,600,RCA
106,Terrasses de Bouey (Les),2015,1500ml,7.7,600,RCA
107,Puy Arnaud Cuvée Pervenche,2011,750ml,8.75,600,RCA
108,Cap Saint George,2015,750ml,12.9,600,RCA
109,Bel Orme Tronquoy de Lalande,2006,1500ml,18.0,650,RCA
110,Dudon (Blanc),2015,750ml,3.7,698,RCA
111,Clauzet,2008,1500ml,26.55,730,RCA
112,"Clos des Lunes ""Argent""",2013,750ml,8.1,756,RCA
113,Mont Perat Rouge,2011,750ml,11.2,828,RCA
114,Dudon/Acanthe de Dudon,2014,750ml,7.3,840,RCA
115,Dudon/Acanthe de Dudon,2002,750ml,9.05,850,RCA
116,Lauzette Declercq (La),2009,375ml,5.2,900,RCA
117,Croix Saint Vincent (La),2013,750ml,13.45,900,RCA
118,Fonplégade,2014,750ml,23.0,900,RCA
119,Lagarde (Excellence),2014,750ml,7.2,900,RCA
120,Aurilhac (D'),2012,1500ml,20.95,900,RCA
121,Dudon/Acanthe de Dudon,2010,750ml,8.55,920,RCA
122,Dudon/Acanthe de Dudon,2008,750ml,7.8,930,RCA
123,Marquis de Mons,2012,750ml,12.3,948,RCA
124,Tour de Pez,2014,375ml,7.8,960,RCA
125,Tour de Pez,2013,375ml,7.4,960,RCA
126,Dudon/Acanthe de Dudon,2001,750ml,10.55,960,RCA
127,Carpia (du),2007,750ml,3.5,996,RCA
128,Haut Guiraud,2014,375ml,2.5,1000,RCA
129,Agape Sauvignon Gris,2016,750ml,5.95,1000,RCA
130,Bouscat (Domaine du)/ Cuvée Gargone,2014,750ml,11.3,1000,RCA
131,Cach (de),2004,750ml,4.7,1000,RCA
132,Fleur Haut Gaussens,2010,750ml,5.2,1000,RCA
133,"Fleur Haut Gaussens Cabernet Franc ""La Bergeronnette""",2016,750ml,9.7,1000,RCA
134,Fleur Haut Gaussens GRAND VIN,2016,750ml,14.8,1000,RCA
135,"Fleur Haut Gaussens Malbec ""La Viminière""",2015,750ml,9.7,1000,RCA
136,Fontaine,2011,750ml,10.05,1000,RCA
137,Fontbonne,2014,750ml,3.05,1000,RCA
138,Marsac Seguineau,2012,750ml,13.0,1000,RCA
139,Haut Guiraud,2015,1500ml,8.4,1000,RCA
140,Mont Perat Blanc,2012,750ml,6.7,1020,RCA
141,"Clos des Lunes ""Argent"" (Blanc)",2014,750ml,8.35,1020,RCA
142,Thienpont/ La Prade ,2011,750ml,9.05,1080,RCA
143,"Cave de Sérignan du Comtat. Arbouse, Les Coteaux du Rhône Villages Massif D Uchaux  ",2012,750ml,3.85,1086,RCA
144,Puygueraud (by Thienpont),2011,750ml,8.0,1092,RCA
145,Aurilhac (D'),2010,375ml,5.9,1100,RCA
146,Fourcas Dupré,2008,750ml,10.95,1100,RCA
147,Malagar (Sweet White),2000,750ml,6.0,1100,RCA
148,Puygueraud,2011,750ml,8.0,1104,RCA
149,Arbouse,2012,750ml,3.85,1128,RCA
150,Yon Figeac,2004,375ml,9.0,1170,RCA
151,Lanessan,2015,750ml,10.5,1176,RCA
152,Haut Pick (du),2014,375ml,5.3,1200,RCA
153,Rauzan Despagne Reserve,2014,375ml,2.8,1200,RCA
154,Vari,2014,375ml,4.05,1200,RCA
155,Andoyse du Hayot ,2015,750ml,10.2,1200,RCA
156,Andoyse du Hayot ,2013,750ml,10.3,1200,RCA
157,Andoyse du Hayot ,2012,750ml,10.2,1200,RCA
158,Aurilhac (D'),2013,750ml,6.55,1200,RCA
159,Beau-Site Haut-Vignoble,2011,750ml,11.25,1200,RCA
160,Bel Orme Tronquoy de Lalande,2012,750ml,9.7,1200,RCA
161,Bellegarde,2013,750ml,11.45,1200,RCA
162,Bouscat (Domaine du)/ Cuvée Gargone,2012,750ml,11.95,1200,RCA
163,Bouscat (Domaine du)/ Cuvée Gargone,2008,750ml,11.45,1200,RCA
164,Bouscat (Domaine du)/ Cuvée Gargone,2007,750ml,10.2,1200,RCA
165,Brut de Dudon - Crémant Rosé,NV,750ml,6.05,1200,RCA
166,Cach (de),2014,750ml,6.0,1200,RCA
167,Circus (The Natural Circus),2016,750ml,4.3,1200,RCA
168,Croix Teynac (La),2014,750ml,5.95,1200,RCA
169,"Domaine de l'Agly, Entrée du Royaume",2013,750ml,10.2,1200,RCA
170,Fourcas Dupré,2013,750ml,9.75,1200,RCA
171,Haut Faugères,2011,750ml,12.8,1200,RCA
172,Lafleur du Roy ,2014,750ml,17.8,1200,RCA
173,Landion,2014,750ml,9.0,1200,RCA
174,Magdelaine Bouhou cuvée Eden,2014,750ml,5.7,1200,RCA
175,Magdelaine Bouhou cuvée Eden,2011,750ml,5.55,1200,RCA
176,Marquis de Bellefont ,2014,750ml,11.55,1200,RCA
177,Marquis de Bellefont ,2013,750ml,11.55,1200,RCA
178,Martinat,2014,750ml,7.2,1200,RCA
179,Mont Perat Rouge,2012,750ml,9.8,1200,RCA
180,Moulin Haut Laroque,2014,750ml,15.3,1200,RCA
181,Moulin Haut Laroque,2010,750ml,19.05,1200,RCA
182,Moulin Haut Laroque,2004,750ml,14.05,1200,RCA
183,Moulin Haut Villars,2014,750ml,6.05,1200,RCA
184,Moulin Haut Villars,2012,750ml,6.0,1200,RCA
185,Moulin Haut Villars,2011,750ml,6.05,1200,RCA
186,Peyrabon,2001,750ml,12.2,1200,RCA
187,Pontet Bel Air (sweet white wine),2013,750ml,4.7,1200,RCA
188,Potensac,2007,750ml,17.0,1200,RCA
189,Potensac / Chapelle de Potensac,2014,750ml,7.5,1200,RCA
190,Prieurs de la Commanderie,2012,750ml,16.55,1200,RCA
191,Puy Arnaud Cuvée Pervenche,2015,750ml,9.0,1200,RCA
192,Puy Arnaud Cuvée Pervenche,2013,750ml,9.1,1200,RCA
193,Retout (du),2014,750ml,8.3,1200,RCA
194,Retout (du),2013,750ml,7.2,1200,RCA
195,Saint Pey,2014,750ml,8.95,1200,RCA
196,Sainte Gemme (de),2013,750ml,6.0,1200,RCA
197,Sainte Gemme (de),2012,750ml,5.95,1200,RCA
198,Tayac,2013,750ml,15.0,1200,RCA
199,Tayac,2012,750ml,15.0,1200,RCA
200,Tessonnière (La),2012,750ml,4.3,1200,RCA
201,Vari,2015,750ml,3.8,1200,RCA
202,Vieille Cure (La),2004,750ml,12.5,1200,RCA
203,Fourcas Dupré,2011,1500ml,19.7,1200,RCA
204,Rauzan Despagne Reserve,2014,1500ml,10.1,1200,RCA
205,Soudars,2005,1500ml,30.1,1200,RCA
206,Haut Pick (du),2014,375ml,5.3,1200,RCA
207,Andoyse du Hayot ,2012,750ml,10.2,1200,RCA
208,Circus (The Natural Circus),2016,750ml,4.3,1200,RCA
209,Retout (du),2013,750ml,7.2,1200,RCA
210,Potensac,2007,750ml,17.0,1200,RCA
211,Tour de Pez,2011,375ml,7.95,1300,RCA
212,"Clos des Lunes ""Argent""",2014,750ml,8.35,1320,RCA
213,Carpia (du),2015,750ml,5.05,1500,RCA
214,"Clos des Lunes ""Argent""",2015,750ml,8.35,1500,RCA
215,Rose Poncet (La),2012,750ml,4.95,1500,RCA
216,Rose Poncet (La) Cuvée Mon Ange,2011,750ml,11.3,1500,RCA
217,Rose Poncet (La) Elevé en fut de chêne,2012,750ml,6.3,1500,RCA
218,Rose Poncet (La) Elevé en fut de chêne,2011,750ml,6.2,1500,RCA
219,Tauzinat l'Hermitage,2012,750ml,10.7,1500,RCA
220,Dudon/Acanthe de Dudon,2005,750ml,10.45,1600,RCA
221,Malagar (Sweet White),2004,750ml,6.0,1700,RCA
222,Clauzet,2007,1500ml,25.3,1700,RCA
223,Barbé,2010,750ml,5.6,1800,RCA
224,Bouscat (Domaine du)/ Cuvée Gargone,2011,750ml,10.5,1800,RCA
225,Gaudin ,2002,750ml,14.7,1800,RCA
226,Haut Domingue,2014,750ml,2.45,1800,RCA
227,Lafleur du Roy ,2013,750ml,15.3,1800,RCA
228,Lafleur du Roy ,2012,750ml,17.8,1800,RCA
229,Lauzette (La),2010,750ml,7.95,1800,RCA
230,Marjosse Blanc,2014,750ml,5.6,1800,RCA
231,"Pascal Valadier, Rhône Blanc, Domaine Valand",2015,750ml,5.55,1800,RCA
232,"Xavier, Chateauneuf-du-Pape La Reserve VII IX X ",NV,750ml,41.9,1800,RCA
233,"Xavier, Chateauneuf-du-Pape La Reserve X XI XII ",NV,750ml,31.5,1800,RCA
234,"Xavier, Chateauneuf-du-Pape La Reserve X XII XV ",NV,750ml,35.0,1800,RCA
235,Malagar (Rouge),2010,1500ml,10.2,1800,RCA
236,Aurilhac (D'),2002,750ml,7.05,2000,RCA
237,Canon La Chapelle,2014,750ml,5.95,2000,RCA
238,Charmant,2013,750ml,14.45,2000,RCA
239,Charmant,2012,750ml,15.55,2000,RCA
240,Charmant,2011,750ml,14.8,2000,RCA
241,"Clos du Pavillon ""La Petite Folie""",2014,750ml,8.8,2000,RCA
242,Fonbel,2013,750ml,10.5,2000,RCA
243,"Francs ""Les Cerisiers""",2007,750ml,8.45,2000,RCA
244,Gravy (Le),2010,750ml,4.45,2000,RCA
245,Haut Pick (du),2014,750ml,9.05,2000,RCA
246,Landion,1999,750ml,9.3,2000,RCA
247,"Maison Foucher, Bourgueil, En La Vallée de l'ORMEAU de MAURE ""La Chopinière"" ",2015,750ml,6.05,2000,RCA
248,"Maison Foucher, Chinon, Les 10 Plus Belles Pieces",2014,750ml,7.75,2000,RCA
249,Pavillon de Saint Jacques (Le),2014,750ml,7.8,2000,RCA
250,Tour Saint Fort,2009,750ml,13.8,2000,RCA
251,"Bourgueil, En La Vallée de l'ORMEAU de MAURE ""La Chopinière"" ",2015,750ml,6.05,2000,RCA
252,"Chinon, Les 10 Plus Belles Pieces",2014,750ml,7.75,2000,RCA
253,Dudon/Acanthe de Dudon,2006,750ml,8.8,2240,RCA
254,Dudon/cuvée Jean-B. Dudon,2012,750ml,4.95,2300,RCA
255,Bel-Air (Roland Coiffe) - Grand Vin,2015,750ml,11.0,2400,RCA
256,Bernateau,2014,750ml,15.7,2400,RCA
257,Come (de),2011,750ml,12.2,2400,RCA
258,Coureau (du) - Blanc des Cabanes,2015,750ml,20.0,2400,RCA
259,Coureau (du) - Rouge des Cabanes,2012,750ml,20.0,2400,RCA
260,Croix Saint Vincent (La),2014,750ml,14.05,2400,RCA
261,Dudon/cuvée Jean-B. Dudon,2008,750ml,5.3,2400,RCA
262,Franc Maillet,2012,750ml,17.2,2400,RCA
263,Lacoste Garzac (Supérieur),2014,750ml,3.05,2400,RCA
264,Larrivaux,2010,750ml,13.45,2400,RCA
265,Marjosse Blanc,2014,750ml,5.6,2400,RCA
266,Marquis de Mons,2011,750ml,12.8,2400,RCA
267,Moulin Haut Laroque,2008,750ml,15.3,2400,RCA
268,Portets (De) (Blanc),2014,750ml,5.9,2400,RCA
269,Portets (De) (Blanc),2013,750ml,5.9,2400,RCA
270,Puygueraud (by Thienpont),2012,750ml,8.0,2400,RCA
271,Roudier,2001,750ml,7.0,2400,RCA
272,Taillan (Du),2010,750ml,11.55,2400,RCA
273,Tessendey,2011,750ml,5.2,2400,RCA
274,Tour de Pez,2011,750ml,15.2,2400,RCA
275,Valois (de),2014,750ml,16.55,2400,RCA
276,Vari,2011,750ml,6.5,2400,RCA
277,Vari,2010,750ml,6.5,2400,RCA
278,Vari ,2016,750ml,4.05,2400,RCA
279,Vieille Cure (La),2008,750ml,12.5,2400,RCA
280,Vieille Cure (La),2006,750ml,12.5,2400,RCA
281,Soudars,2014,1500ml,23.1,2400,RCA
282,Soudars,2010,1500ml,26.3,2400,RCA
283,Verdignan,2009,1500ml,26.3,2400,RCA
284,Marjosse (Blanc),2014,750ml,5.6,2400,RCA
285,Coureau (du) - Blanc des Cabanes,2015,750ml,20.0,2400,RCA
286,Croix Saint Vincent (la),2014,750ml,14.05,2400,RCA
287,Coureau (du) - Rouge des Cabanes,2012,750ml,20.0,2400,RCA
288,Puy Arnaud Cuvée Pervenche,2012,750ml,8.75,2436,RCA
289,Dudon/cuvée Jean-B. Dudon,2003,750ml,5.95,2490,RCA
290,Haut Guillebot,2012,750ml,3.3,2500,RCA
291,"Maison Foucher, Sancerre Les Monts Damnés",2013,750ml,10.45,2500,RCA
292,Malagar (Blanc),2013,750ml,4.05,2500,RCA
293,Sancerre Les Monts Damnés,2013,750ml,10.45,2500,RCA
294,Pape Clément / Clémentin de Pape Clément Rouge,2013,750ml,16.08,2514,RCA
295,Clauzet,2007,375ml,7.0,2600,RCA
296,Gravy (Le),2006,750ml,4.35,2600,RCA
297,Archange (L'),2012,750ml,22.2,2700,RCA
298,Dudon/cuvée Jean-B. Dudon,2009,750ml,6.8,2700,RCA
299,Larteau,2006,750ml,3.9,2742,RCA
300,Grand Pey Lescours,2007,750ml,8.8,2760,RCA
301,Gaudin ,1994,750ml,15.05,2800,RCA
302,Malagar (Sweet White),2002,750ml,6.55,2800,RCA
303,Dudon/Acanthe de Dudon,2015,750ml,7.95,2834,RCA
304,Escot,2011,750ml,8.8,2936,RCA
305,Aney,2014,375ml,5.3,3000,RCA
306,Landion,2015,375ml,5.45,3000,RCA
307,Bruilleau (Le) Blanc,2014,750ml,8.88,3000,RCA
308,Chantegrive,2012,750ml,10.3,3000,RCA
309,Croix Mouton,2015,750ml,6.9,3000,RCA
310,Domeyne,2011,750ml,15.3,3000,RCA
311,Ferrand,2013,750ml,13.5,3000,RCA
312,Fourcas Dupré,2007,750ml,10.3,3000,RCA
313,Garon La Tuiliere Cuvée Réserve,2012,750ml,3.75,3000,RCA
314,Grands Chênes (Les),2007,750ml,12.8,3000,RCA
315,Gravas,2013,750ml,10.6,3000,RCA
316,Hargue (La) (sweet white wine),2015,750ml,3.4,3000,RCA
317,Haut Pougnan,2015,750ml,3.25,3000,RCA
318,Hervé-Laroque,2003,750ml,10.3,3000,RCA
319,Larrivaux,2008,750ml,9.701,3000,RCA
320,Larrivaux,2007,750ml,9.7,3000,RCA
321,Maison Bel-Air (Margaux),2014,750ml,11.0,3000,RCA
322,Marsac Seguineau,2011,750ml,14.7,3000,RCA
323,Mont Perat Blanc,2015,750ml,6.7,3000,RCA
324,Mont Perat Blanc,2014,750ml,6.7,3000,RCA
325,Motte Maucourt,2015,750ml,3.2,3000,RCA
326,Moulin des Graves,2012,750ml,3.95,3000,RCA
327,Nére Guignard (La),2009,750ml,10.3,3000,RCA
328,Ouest de Lamothe Guignard (L'),2009,750ml,10.3,3000,RCA
329,Pontac Monplaisir,2013,750ml,10.1,3000,RCA
330,"Pontet Bel Air ""Semmacari"" (sweet white wine)",2016,750ml,5.05,3000,RCA
331,"Pontet Bel Air ""Semmacari"" (sweet white wine)",2015,750ml,5.05,3000,RCA
332,"Sanger, Pères d'Origines Brut",2008,750ml,26.0,3000,RCA
333,"Sanger, Prestige Ultime Grand Cru, Blanc de Blanc",2008,750ml,35.0,3000,RCA
334,"Sanger, Tango Parodoxe (Rosé)",NV,750ml,21.0,3000,RCA
335,"Sanger, Voyage 360 Brut",NV,750ml,17.5,3000,RCA
336,Trois Tours (Des),2016,750ml,2.55,3000,RCA
337,Vari,2013,750ml,6.7,3000,RCA
338,Vari,2008,750ml,3.45,3000,RCA
339,"Xavier, Chateauneuf-du-Pape Blanc Anonyme",2014,750ml,23.9,3000,RCA
340,Coufran,2010,1500ml,26.5,3000,RCA
341,Trois Tours (Des) (Blanc),2016,750ml,2.55,3000,RCA
342,Mont Perat (Blanc),2014,750ml,6.7,3000,RCA
343,Bruilleau (Le) (Blanc),2014,750ml,8.88,3000,RCA
344,Garon La Tuilière Cuvée Réserve,2010,750ml,3.55,3000,RCA
345,Moulin des Graves,2012,750ml,3.95,3000,RCA
346,Bruilleau (Le),2013,750ml,8.88,3000,RCA
347,Allées de Cantemerle,2013,750ml,8.95,3000,RCA
348,Maison Bel-Air (Cuvée selected by RC&A),2014,750ml,11.0,3000,RCA
349,Arnaudas,2013,750ml,9.95,3360,RCA
350,Comte de Rolland,2013,750ml,9.95,3360,RCA
351,Malagar (Sweet White),2007,750ml,6.0,3400,RCA
352,Malagar (Sweet White),2005,750ml,6.0,3400,RCA
353,Malagar (Rouge),2003,750ml,5.05,3500,RCA
354,"Xavier, Chateauneuf-du-Pape Cuvée Anonyme",2012,750ml,24.5,3500,RCA
355,"Xavier, Chateauneuf-du-Pape Cuvée Anonyme",2011,750ml,23.9,3500,RCA
356,"Xavier, Chateauneuf-du-Pape Cuvée Anonyme",2010,750ml,24.6,3500,RCA
357,Allées de Cantemerle,2013,750ml,8.95,3540,RCA
358,Come (de),2014,750ml,13.5,3600,RCA
359,Fourcas Dupré,2012,750ml,10.95,3600,RCA
360,Gaudin ,1997,750ml,13.45,3600,RCA
361,Lacoste,2012,750ml,3.6,3600,RCA
362,Laulan Cuvée Clement,2012,750ml,3.99,3600,RCA
363,Moulin Haut Laroque,2002,750ml,12.8,3600,RCA
364,Pontac Monplaisir,2014,750ml,10.6,3600,RCA
365,Ronceray (Domaine de la),2002,750ml,9.45,3600,RCA
366,Tour de Mons (La),2011,750ml,16.55,3600,RCA
367,Malagar (Rouge),2014,1500ml,10.0,3700,RCA
368,Mont Perat Blanc,2013,750ml,6.7,3720,RCA
369,Barbé,2011,750ml,5.5,4000,RCA
370,Fonplégade / Fleur de Fonplégade,2013,750ml,12.2,4000,RCA
371,Fonplégade / Fleur de Fonplégade,2012,750ml,14.0,4000,RCA
372,Fonplégade / Fleur de Fonplégade,2011,750ml,14.0,4000,RCA
373,Gravy (Le),2008,750ml,4.15,4000,RCA
374,Fonplégade / Fleur de Fonplégade,2011,750ml,14.0,4000,RCA
375,Mascard - Vent d'Ange,2012,750ml,5.95,4200,RCA
376,Roudier (As de ),2002,750ml,6.2,4200,RCA
377,Mascard - Vent d'Ange,2012,750ml,5.95,4200,RCA
378,Pensées de la Tour Carnet (Les),2015,750ml,11.4,4218,RCA
379,Pensées de la Tour Carnet (Les),2015,750ml,11.4,4218,RCA
380,Malagar (Blanc),2006,750ml,1.55,4400,RCA
381,Dudon (Blanc),2016,750ml,3.7,4500,RCA
382,Dudon (Blanc),2016,750ml,3.7,4500,RCA
383,Gaudin (Cuvée selected by RC&A),2012,750ml,15.0,4700,RCA
384,Gaudin (Cuvée selected by RC&A),2012,750ml,15.0,4790,RCA
385,Brespaillan,2008,750ml,3.7,4800,RCA
386,Clos Sainte Anne (Red),2012,750ml,6.6,4800,RCA
387,Guillaumette (La),2015,750ml,3.75,4800,RCA
388,Marquis de Mons,2013,750ml,12.2,4800,RCA
389,Truffe (La),2013,750ml,17.2,4800,RCA
390,Verdignan,2011,1500ml,22.1,4800,RCA
391,Verdignan,2010,1500ml,26.3,4800,RCA
392,Agape,2016,750ml,5.3,5000,RCA
393,Aurilhac (D'),2014,750ml,8.1,5000,RCA
394,Aurilhac (D'),2011,750ml,8.1,5000,RCA
395,Hourbanon,2011,750ml,8.25,5000,RCA
396,Malescasse,2012,750ml,11.55,5000,RCA
397,Malescasse,2004,750ml,10.2,5000,RCA
398,Malescasse,2003,750ml,10.55,5000,RCA
399,Malescasse / Closerie de Malescasse (La),2011,750ml,7.45,5000,RCA
400,Mille Roses,2014,750ml,17.05,5000,RCA
401,"Pascal Valadier, Rhône, Domaine Valand, Plan de Dieu AOC",2015,750ml,6.7,5000,RCA
402,Portets (De) (Rouge),2012,750ml,6.8,5000,RCA
403,Tessendey,2012,750ml,5.3,5000,RCA
404,Thienpont/ La Prade ,2009,750ml,12.8,5000,RCA
405,Thienpont/ La Prade ,2007,750ml,7.8,5000,RCA
406,"Xavier, Chateauneuf-du-Pape Blanc",2014,750ml,18.3,5000,RCA
407,Agape,2016,750ml,5.3,5000,RCA
408,Aurilhac (D'),2011,750ml,8.1,5000,RCA
409,Mille Roses,2013,750ml,15.55,5100,RCA
410,Moulin du Cadet,2014,750ml,15.95,5400,RCA
411,Dudon/cuvée Jean-B. Dudon,1999,750ml,6.8,5500,RCA
412,Malagar (Sweet White),2006,750ml,6.0,5500,RCA
413,Tour de Pez,2012,750ml,14.05,5880,RCA
414,Dudon (Rosé),2016,750ml,3.7,5900,RCA
415,Haut Mondain,2015,375ml,2.3,6000,RCA
416,Haut Peyruguet,2016,375ml,2.25,6000,RCA
417,Lande de Bertin,2015,375ml,2.2,6000,RCA
418,Tertre de Courban,2015,375ml,2.2,6000,RCA
419,Ailes de Berliquet,2014,750ml,9.7,6000,RCA
420,Barbé,2012,750ml,5.4,6000,RCA
421,Bastor Lamontagne,2013,750ml,17.7,6000,RCA
422,Bel-Air (Roland Coiffe) - La Cerisée (100% Merlot),2012,750ml,5.25,6000,RCA
423,Bernon,2015,750ml,4.2,6000,RCA
424,Bourdieu N°1,2014,750ml,5.25,6000,RCA
425,Bournac,2012,750ml,7.2,6000,RCA
426,Bouscat (Domaine du)/ Cuvée Caduce,2014,750ml,4.55,6000,RCA
427,Briand,2015,750ml,6.45,6000,RCA
428,Briand,2013,750ml,8.55,6000,RCA
429,Caroline,2013,750ml,7.3,6000,RCA
430,"Choix du Roy, Cabernet Sauvignon",NV,750ml,3.4,6000,RCA
431,"Choix du Roy, Malbec",NV,750ml,3.4,6000,RCA
432,"Choix du Roy, Pinot Noir",NV,750ml,3.9,6000,RCA
433,"Choix du Roy, Syrah",NV,750ml,3.4,6000,RCA
434,Clos de la Dame Verte,2015,750ml,8.45,6000,RCA
