,Wine,Vintage,Format,Cost,Qty,Negoce
958,Haut Bailly,2011,1500ml,110.0,6,CVBG
959,Haut Brion,2014,1500ml,650.0,6,CVBG
960,Conseillante ,2011,1500ml,145.0,6,CVBG
961,Pointe ,2008,1500ml,52.0,6,CVBG
962,Cheval Blanc,2014,1500ml,740.0,6,CVBG
963,Clos Fourtet,2005,1500ml,335.0,6,CVBG
964,Figeac,2012,1500ml,160.0,6,CVBG
965,Grand Mayne,2011,1500ml,48.0,6,CVBG
966,Montrose,2003,1500ml,375.0,6,CVBG
967,Beychevelle,2014,1500ml,140.0,6,CVBG
968,Gruaud Larose,2011,1500ml,79.0,6,CVBG
969,Solaia,2008,1500ml,295.0,6,CVBG
970,Hommage à Jacques Perrin,2014,1500ml,450.0,6,CVBG
971,Très Vieille Réserve de Lafite,SM,1750ml,850.0,6,CVBG
972,Belgrave,2001,3000ml,117.0,6,CVBG
973,Clerc Milon,2001,3000ml,340.0,6,CVBG
974,Pontet Canet,2012,3000ml,275.0,6,CVBG
975,La Garde Rouge,2007,3000ml,85.0,6,CVBG
976,Figeac,2005,3000ml,620.0,6,CVBG
977,Ducru Beaucaillou,2006,3000ml,550.0,6,CVBG
978,Clos Apalta,2012,3000ml,230.0,6,CVBG
979,Sena,2014,3000ml,300.0,6,CVBG
980,Belgrave,2001,5000ml,178.0,6,CVBG
981,Clerc Milon,2005,5000ml,565.0,6,CVBG
982,Léoville Poyferré,2005,5000ml,800.0,6,CVBG
983,Mission Haut Brion ,2006,6000ml,2640.0,6,CVBG
984,Petit Village,2012,6000ml,390.0,6,CVBG
985,Ausone,2007,6000ml,4400.0,6,CVBG
986,Clos Apalta,2012,6000ml,460.0,6,CVBG
987,Yquem,2014,9000ml,3000.0,6,CVBG
988,Chasse Spleen,2014,375ml,10.0,60,CVBG
989,Yquem,2010,375ml,150.0,60,CVBG
990,Margaux,2008,750ml,400.0,60,CVBG
991,Margaux,2007,750ml,398.0,60,CVBG
992,Lafite Rothschild,2014,750ml,465.0,60,CVBG
993,Mouton Rothschild,2008,750ml,440.0,60,CVBG
994,Mouton Rothschild,2007,750ml,420.0,60,CVBG
995,Mission Haut Brion ,1996,750ml,192.0,60,CVBG
996,Eglise Clinet,2014,750ml,140.0,60,CVBG
997,Eglise Clinet,1998,750ml,350.0,60,CVBG
998,Clos Fourtet,2014,750ml,70.0,60,CVBG
999,Lafon Rochet,1998,750ml,39.0,60,CVBG
1000,Léoville Las Cases,2008,750ml,140.0,60,CVBG
1001,Léoville Las Cases,1998,750ml,180.0,60,CVBG
1002,Léoville Poyferré,2014,750ml,50.0,60,CVBG
1003,Léoville Poyferré,2005,750ml,95.0,60,CVBG
1004,Guiraud,2001,750ml,37.0,60,CVBG
1005,Almaviva,2014,750ml,79.0,60,CVBG
1006,Belgrave,2010,1500ml,60.3,60,CVBG
1007,Clerc Milon,2011,1500ml,138.0,60,CVBG
1008,Clos des Jacobins,2011,1500ml,39.0,60,CVBG
1009,Pavie Macquin,2014,1500ml,86.0,60,CVBG
1010,Petit Caillou,2012,1500ml,30.0,60,CVBG
1011,Rauzan Ségla,2013,750ml,45.0,600,CVBG
1012,Haut Bailly,2013,750ml,41.0,600,CVBG
1013,Canon,2011,750ml,69.0,600,CVBG
1014,Clos des Jacobins,2011,750ml,18.9,600,CVBG
1015,Rol Valentin,2014,750ml,21.0,600,CVBG
1016,Marquis de Calon,2011,750ml,18.0,600,CVBG
1017,Coutet,2004,750ml,20.0,600,CVBG
1018,Bordeaux de Maucaillou blanc,2016,750ml,4.0,600,CVBG
1019,Lune d'Argent,2016,750ml,8.35,600,CVBG
1020,R de Rieussec,2016,750ml,12.0,600,CVBG
1021,S'tard by Soutard,2012,750ml,4.75,600,CVBG
1022,Reynon rouge,2015,750ml,7.1,600,CVBG
1023,Montlandrie,2015,750ml,15.0,600,CVBG
1024,Montlandrie,2014,750ml,12.5,600,CVBG
1025,Montlandrie,2013,750ml,11.2,600,CVBG
1026,Montlandrie,2011,750ml,12.9,600,CVBG
1027,Marsau,2013,750ml,8.5,600,CVBG
1028,Marsau,2012,750ml,9.0,600,CVBG
1029,Marsau,2011,750ml,9.0,600,CVBG
1030,Marsau,2009,750ml,12.0,600,CVBG
1031,Marsau,2006,750ml,9.0,600,CVBG
1032,Carlmagnus,2015,750ml,8.7,600,CVBG
1033,Fontenil,2015,750ml,13.2,600,CVBG
1034,Rahoul,2014,750ml,8.5,600,CVBG
1035,Allées de Cantemerle,2014,750ml,9.0,600,CVBG
1036,Allées de Cantemerle,2013,750ml,8.95,600,CVBG
1037,Beaumont,2014,750ml,8.5,600,CVBG
1038,Cambon la pelouse,2014,750ml,9.5,600,CVBG
1039,Cantemerle,2014,750ml,19.0,600,CVBG
1040,Clément Pichon,2012,750ml,10.5,600,CVBG
1041,Closerie de Camensac,2015,750ml,9.6,600,CVBG
1042,Closerie de Camensac,2014,750ml,8.0,600,CVBG
1043,Closerie de Camensac,2013,750ml,8.0,600,CVBG
1044,Closerie de Camensac,2012,750ml,8.0,600,CVBG
1045,Les Hauts de Lynch Moussas,2014,750ml,9.6,600,CVBG
1046,Pensées de La Tour Carnet,2015,750ml,11.4,600,CVBG
1047,Sociando-Mallet,2011,750ml,20.4,600,CVBG
1048,Tours de Beaumont,2014,750ml,5.0,600,CVBG
1049,Fourcas Dupré,2014,750ml,8.5,600,CVBG
1050,Fourcas Dupré,2012,750ml,7.9,600,CVBG
1051,Fourcas Dupré,2011,750ml,7.9,600,CVBG
1052,Bel-Air 'Jean & Gabriel',2015,750ml,9.9,600,CVBG
1053,Alter Ego,2013,750ml,40.0,600,CVBG
1054,Confidences de Prieuré-Lichine,2015,750ml,14.5,600,CVBG
1055,Du Tertre,2014,750ml,29.0,600,CVBG
1056,Du Tertre,2013,750ml,26.0,600,CVBG
1057,M de Marquis de Terme,2014,750ml,14.5,600,CVBG
1058,Malescot Saint Exupery,2013,750ml,27.6,600,CVBG
1059,Margaux de Brane ,2015,750ml,13.2,600,CVBG
1060,Marquis de Terme,2015,750ml,28.5,600,CVBG
1061,Palmer,2014,750ml,170.0,600,CVBG
1062,Rauzan Ségla,2011,750ml,65.0,600,CVBG
1063,Rauzan Ségla,2010,750ml,98.0,600,CVBG
1064,Chapelle de Potensac,2014,750ml,7.2,600,CVBG
1065,Goulée by Cos d'Estournel,2014,750ml,17.5,600,CVBG
1066,Chasse Spleen,2012,750ml,21.0,600,CVBG
1067,Maucaillou,2014,750ml,12.9,600,CVBG
1068,Fleur de Pedesclaux,2014,750ml,14.0,600,CVBG
1069,Fleur Peyrabon,2015,750ml,16.2,600,CVBG
1070,Grand Puy Lacoste,2012,750ml,38.0,600,CVBG
1071,Les Griffons de Pichon Baron,2014,750ml,25.0,600,CVBG
1072,Pontet Canet,2013,750ml,60.0,600,CVBG
1073,C des Carmes,2013,750ml,13.25,600,CVBG
1074,Clémentin rouge,2013,750ml,16.1,600,CVBG
1075,Clos Marsalette Rouge,2014,750ml,13.5,600,CVBG
1076,Fieuzal rouge,2014,750ml,22.0,600,CVBG
1077,Latour Martillac blanc,2015,750ml,21.6,600,CVBG
1078,Latour Martillac rouge,2014,750ml,21.0,600,CVBG
1079,Latour Martillac rouge,2013,750ml,17.2,600,CVBG
1080,Malartic Lagravière rouge,2014,750ml,32.0,600,CVBG
1081,Petit Haut Lafitte,2014,750ml,16.2,600,CVBG
1082,Petit Haut Lafitte,2013,750ml,14.0,600,CVBG
1083,Carillon de Rouget,2013,750ml,12.0,600,CVBG
1084,Clos Grangeneuve,2014,750ml,17.5,600,CVBG
1085,Clos Vieux Taillefer,2014,750ml,17.5,600,CVBG
1086,Conseillante ,2013,750ml,57.0,600,CVBG
1087,Evangile ,2011,750ml,108.0,600,CVBG
1088,Fayat,2014,750ml,18.0,600,CVBG
1089,Feytit Guillot,2013,750ml,12.7,600,CVBG
1090,Fugue de Nénin,2015,750ml,18.9,600,CVBG
1091,Petit Village,2012,750ml,41.0,600,CVBG
1092,Angélique de Monbousquet,2013,750ml,10.5,600,CVBG
1093,Arômes de Pavie,2014,750ml,48.5,600,CVBG
1094,Beau Séjour Bécot,2013,750ml,29.0,600,CVBG
1095,Canon,2010,750ml,100.0,600,CVBG
1096,Charmes de Grand Corbin,2013,750ml,7.8,600,CVBG
1097,Charmes de Grand Corbin,2012,750ml,9.0,600,CVBG
1098,Clos La Madeleine,2011,750ml,19.5,600,CVBG
1099,Dassault,2015,750ml,24.0,600,CVBG
1100,Dôme,2014,750ml,72.0,600,CVBG
1101,Figeac,2011,750ml,82.0,600,CVBG
1102,Grand Mayne,2013,750ml,20.0,600,CVBG
1103,Larcis Ducasse,2013,750ml,30.0,600,CVBG
1104,L'Enclos du Ch. de Saint Pey,2013,750ml,6.8,600,CVBG
1105,L'Enclos du Ch. de Saint Pey,2012,750ml,7.2,600,CVBG
1106,Les Valentines,2015,750ml,9.3,600,CVBG
1107,Lusseau,2014,750ml,10.9,600,CVBG
1108,Mondot,2011,750ml,16.8,600,CVBG
1109,Rol Valentin,2015,750ml,23.4,600,CVBG
1110,Saintem,2013,750ml,8.15,600,CVBG
1111,Tour du Pin,2007,750ml,24.0,600,CVBG
1112,Tour Figeac,2015,750ml,25.8,600,CVBG
1113,Troplong Mondot,2013,750ml,52.8,600,CVBG
1114,Capbern ,2013,750ml,10.7,600,CVBG
1115,Frank Phélan,2014,750ml,14.35,600,CVBG
1116,Frank Phélan,2013,750ml,13.1,600,CVBG
1117,Le Boscq ,2014,750ml,15.5,600,CVBG
1118,Ormes de Pez ,2015,750ml,19.8,600,CVBG
1119,Ormes de Pez ,2013,750ml,15.6,600,CVBG
1120,Pagodes de Cos,2014,750ml,29.0,600,CVBG
1121,Pèlerins de Lafon Rochet,2013,750ml,12.0,600,CVBG
1122,Tronquoy Lalande,2014,750ml,19.2,600,CVBG
1123,Clos du Marquis,2012,750ml,39.0,600,CVBG
1124,Du Glana,2013,750ml,12.4,600,CVBG
1125,Léoville Las Cases,2004,750ml,152.0,600,CVBG
1126,Petit Caillou,2014,750ml,14.5,600,CVBG
1127,de Carles,2006,750ml,15.0,600,CVBG
1128,Red Hills - Derenoncourt California,2009,750ml,32.0,600,CVBG
1129,Sena,2014,750ml,73.0,600,CVBG
1130,Le Serre Nuove dell' Ornellaia,2014,750ml,24.8,600,CVBG
1131,Le Volte dell' Ornellaia,2015,750ml,10.6,600,CVBG
1132,Le Volte dell' Ornellaia,2014,750ml,10.1,600,CVBG
1133,Tignanello,2014,750ml,70.0,600,CVBG
1134,Fonseca Vintage,2007,750ml,49.9,600,CVBG
1135,Enclos Pontys,2011,750ml,6.5,600,CVBG
1136,Enclos Pontys,2010,750ml,6.9,600,CVBG
1137,Enclos Pontys,2008,750ml,6.5,600,CVBG
1138,Rahoul,2012,1500ml,16.3,600,CVBG
1139,Rahoul,2011,1500ml,18.3,600,CVBG
1140,Rahoul,2009,1500ml,20.0,600,CVBG
1141,Belgrave,2013,1500ml,32.3,600,CVBG
1142,Belgrave,2009,1500ml,58.3,600,CVBG
1143,Cambon la pelouse,2014,1500ml,20.6,600,CVBG
1144,Fourcas Dupré,2014,1500ml,18.4,600,CVBG
1145,La Garde Rouge,2007,1500ml,27.0,600,CVBG
1146,Grand Barrail Lamarzelle Figeac,2013,1500ml,21.3,600,CVBG
1147,Carmes de Rieussec,2009,750ml,15.5,612,CVBG
1148,Chasse Spleen,2011,750ml,22.0,624,CVBG
1149,Grand Corbin,2012,750ml,13.5,624,CVBG
1150,Sarget de Gruaud Larose,2014,750ml,19.0,624,CVBG
1151,Coutet - Cuvée Madame,2003,750ml,200.0,63,CVBG
1152,Léoville Barton,2012,750ml,56.0,648,CVBG
1153,Lynch Bages,2011,750ml,78.0,66,CVBG
1154,Pape Clément blanc,2010,750ml,120.0,66,CVBG
1155,Vieux Château Certan,2013,750ml,95.0,66,CVBG
1156,Pavie,2011,750ml,210.0,66,CVBG
1157,Carmes de Rieussec,2011,750ml,16.0,66,CVBG
1158,Vérité - La Muse,2006,750ml,255.0,66,CVBG
1159,Vérité - Le Désir,2006,750ml,255.0,66,CVBG
1160,Petit Village,2012,1500ml,82.0,66,CVBG
1161,Fleur de Pedesclaux,2011,750ml,13.5,660,CVBG
1162,Les Griffons de Pichon Baron,2012,750ml,25.0,660,CVBG
1163,Grand Corbin Despagne,2014,750ml,16.0,672,CVBG
1164,Gruaud Larose,1998,750ml,65.0,684,CVBG
1165,Duhart-Milon,2000,750ml,90.0,7,CVBG
1166,Mission Haut Brion ,2000,750ml,560.0,7,CVBG
1167,Gaffelière ,2012,750ml,45.0,7,CVBG
1168,Sena,2010,750ml,75.0,7,CVBG
1169,Yquem,2014,12000ml,4000.0,7,CVBG
1170,Figeac,2010,5000ml,1350.0,7,CVBG
1171,Rahoul,2014,3000ml,67.0,70,CVBG
1172,Pointe ,2014,750ml,23.0,708,CVBG
1173,Giscours,2011,375ml,19.5,72,CVBG
1174,La Garde Rouge,2011,375ml,6.8,72,CVBG
1175,Ormes de Pez ,2013,375ml,8.55,72,CVBG
1176,Doisy-Daene (Bordeaux Blanc),2015,750ml,12.0,72,CVBG
1177,"Talbot, Caillou Blanc",2015,750ml,19.2,72,CVBG
1178,Palmer,2005,750ml,275.0,72,CVBG
1179,Haut Bailly,2009,750ml,195.0,72,CVBG
1180,Haut Brion,2013,750ml,315.0,72,CVBG
1181,II de Saint-Pierre,2015,750ml,14.8,72,CVBG
1182,Angélus,2011,750ml,235.0,72,CVBG
1183,Pavie Decesse,2006,750ml,108.0,72,CVBG
1184,Montrose,2011,750ml,72.0,72,CVBG
1185,Léoville Barton,2011,750ml,55.0,72,CVBG
1186,Carmes de Rieussec,2013,750ml,14.5,72,CVBG
1187,Guiraud,2014,750ml,30.0,72,CVBG
1188,Vinedo Chadwick,2009,750ml,180.0,72,CVBG
1189,Grand Barrail Lamarzelle Figeac,2006,1500ml,28.0,72,CVBG
1190,Clotte (la),2015,750ml,47.0,720,CVBG
1191,Grand Mayne,2011,750ml,23.5,720,CVBG
1192,La Garde Rouge,2013,750ml,11.0,732,CVBG
1193,Clinet,2013,750ml,42.0,732,CVBG
1194,Fonroque,2011,750ml,15.9,732,CVBG
1195,Grand Corbin Despagne,2013,750ml,14.9,732,CVBG
1196,Sigalas Rabaud,2010,375ml,15.0,744,CVBG
1197,Fontenil,2013,750ml,12.6,756,CVBG
1198,Clément Pichon,2012,375ml,5.7,768,CVBG
1199,Cheval Blanc,2011,750ml,390.0,78,CVBG
1200,Pavie,2012,750ml,250.0,78,CVBG
1201,Rol Valentin,2012,750ml,22.0,78,CVBG
1202,Montrose,2014,750ml,98.0,78,CVBG
1203,Fonseca Vintage,2003,750ml,54.5,78,CVBG
1204,Rieussec,2014,375ml,21.75,780,CVBG
1205,Parde de Haut-Bailly,2013,750ml,14.4,780,CVBG
1206,Beychevelle,1985,750ml,105.0,8,CVBG
1207,Saint-Pierre,1996,750ml,56.0,8,CVBG
1208,Belgrave,2008,1500ml,45.0,8,CVBG
1209,Palmer,2014,6000ml,1450.0,8,CVBG
1210,Poujeaux,2014,6000ml,170.0,8,CVBG
1211,Fourcas Dupré,2012,375ml,4.6,804,CVBG
1212,Branaire Ducru,2014,750ml,32.0,804,CVBG
1213,Léoville Las Cases,1983,1500ml,380.0,81,CVBG
1214,Prieuré-Lichine,2011,750ml,28.5,816,CVBG
1215,Petit Village,2012,375ml,20.5,828,CVBG
1216,Extravagant de Doisy Daene,2009,375ml,140.0,84,CVBG
1217,Lafaurie-Peyraguey,2009,375ml,17.5,84,CVBG
1218,Lanessan,2013,750ml,8.85,84,CVBG
1219,Peyrabon,2013,750ml,5.95,84,CVBG
1220,Pontet Canet,2012,750ml,66.0,84,CVBG
1221,Carmes Haut Brion,2008,750ml,48.0,84,CVBG
1222,Gazin Rocquencourt Blanc,2012,750ml,14.5,84,CVBG
1223,Lespault-Martillac Rouge,2015,750ml,16.0,84,CVBG
1224,Smith Haut Lafitte Rouge,1996,750ml,82.0,84,CVBG
1225,Evangile ,2013,750ml,100.0,84,CVBG
1226,Valandraud ,2014,750ml,85.0,84,CVBG
1227,Dame de Montrose ,2014,750ml,23.0,84,CVBG
1228,Figeac,2010,3000ml,760.0,84,CVBG
1229,Belgrave,2013,750ml,16.0,840,CVBG
1230,Fontenil,2011,750ml,13.5,852,CVBG
1231,Malescot Saint Exupery,2012,750ml,34.0,852,CVBG
1232,Domaine de Chevalier rouge,2014,750ml,39.0,852,CVBG
1233,Talbot,2011,750ml,42.0,852,CVBG
1234,Croizet Bages,2014,750ml,21.5,864,CVBG
1235,Cap Saint-George,2014,750ml,12.5,864,CVBG
1236,Le Boscq ,2012,375ml,7.6,888,CVBG
1237,Grand Mayne,2012,750ml,22.0,888,CVBG
1238,Pavillon blanc,2014,750ml,189.0,9,CVBG
1239,Lynch Bages,1996,750ml,165.0,9,CVBG
1240,Masseto,2013,750ml,470.0,9,CVBG
1241,Lafite Rothschild,2014,1500ml,850.0,9,CVBG
1242,Lafite Rothschild,2012,1500ml,890.0,9,CVBG
1243,Lynch Bages,2014,1500ml,155.0,9,CVBG
1244,Mouton Rothschild,2014,1500ml,700.0,9,CVBG
1245,Latour Martillac rouge,2014,15000ml,550.0,9,CVBG
1246,Du Glana,2014,6000ml,148.0,9,CVBG
1247,Pavillon rouge,2014,750ml,155.0,90,CVBG
1248,Pavillon rouge,2010,750ml,175.0,90,CVBG
1249,Couvent des Jacobins,2007,750ml,14.9,90,CVBG
1250,Yquem,2013,750ml,250.0,90,CVBG
1251,L'Aventure - Cote à Cote,2013,750ml,60.0,90,CVBG
1252,Mission Haut Brion ,2006,1500ml,660.0,90,CVBG
1253,Figeac,2010,1500ml,360.0,90,CVBG
1254,Lanessan,2012,750ml,8.95,900,CVBG
1255,Fleur Cardinale,2014,750ml,26.0,912,CVBG
1256,Rahoul,2011,3000ml,69.0,92,CVBG
1257,Le Boscq ,2014,375ml,8.1,936,CVBG
1258,Issan ,2014,750ml,36.0,948,CVBG
1259,Brillette,2010,750ml,11.9,948,CVBG
1260,Larcis Ducasse,2000,375ml,29.0,96,CVBG
1261,Calon Ségur,2003,375ml,48.0,96,CVBG
1262,Clos du Marquis,1995,375ml,30.0,96,CVBG
1263,Montlandrie,2012,750ml,12.5,96,CVBG
1264,Forts de Latour ,2011,750ml,158.0,96,CVBG
1265,Haut Bages Libéral,2013,750ml,20.0,96,CVBG
1266,Pontet Canet,2014,750ml,68.0,96,CVBG
1267,Gazin Rocquencourt Blanc,2010,750ml,17.4,96,CVBG
1268,Réserve de Malartic,2014,750ml,10.8,96,CVBG
1269,Eglise Clinet,2008,750ml,150.0,96,CVBG
1270,Canon,2009,750ml,108.0,96,CVBG
1271,Figeac,2009,750ml,170.0,96,CVBG
1272,Pavie Macquin,2011,750ml,42.0,96,CVBG
1273,Lafon Rochet,2000,750ml,55.0,96,CVBG
1274,Rieussec,2011,750ml,48.0,96,CVBG
1275,Sena,2010,750ml,75.0,96,CVBG
1276,Grand Mayne,2014,1500ml,45.0,96,CVBG
1277,Clos Apalta,2012,1500ml,115.0,96,CVBG
1278,Fonroque,2012,750ml,15.9,960,CVBG
1279,Grand Barrail Lamarzelle Figeac,2007,750ml,11.0,984,CVBG
1280,Latour Martillac rouge,2013,1500ml,36.2,99,CVBG
