,Unnamed: 0,item id,wine,wine chinese,growth,type english,type chinese,vendor english,vendor chinese,region english,region chinese,country english,country chinese,rating,year,format,price,qty,negoce
248,248,CFW00020-2003-00750,Chateau Leoville Las Cases,雄狮正牌,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Leoville Las Cases,雄狮酒莊,"St. Julien, Bordeaux",波爾多,France,法國,,2003,750ml,180.0,156,CVBG
249,249,CFW00320-2012-03000,Chateau Petit Village,,,Red,紅酒,Chateau Petit Village,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2012,3000ml,200.0,16,CVBG
250,250,CFW00365-2012-00750,Chateau Poujeaux,,Cru Bourgeois Exceptionnel,Red,紅酒,Chateau Poujeaux,,"Moulis, Bordeaux",波爾多,France,法國,,2012,750ml,18.5,162,CVBG
251,251,CFW00253-2013-00750,Chateau La Dominique,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau La Dominique,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,25.0,162,CVBG
252,252,CFW00713-2014-00750,L'Aventure Optimus,冒险酒庄奥普迪莫斯干红,,Red,紅酒,L'Aventure Winery,冒险酒庄,Paso Robles,帕索羅布,USA,美國,,2014,750ml,33.0,162,CVBG
253,253,CFW00642-2011-00750,Clos Apalta,,,Red,紅酒,Lapostolle,,Colchagua,空加瓜谷,Chile,智利,,2011,750ml,60.0,162,CVBG
254,254,CFW00648-2011-00750,Solaia,安东尼世家索拉雅干红,,Red,紅酒,Marchesi Antinori,安东尼世家酒庄,Tuscany,托斯卡納,Italy,意大利,,2011,750ml,130.0,162,CVBG
255,255,CFW00398-2012-01500,Chateau Fourcas Dupre,,Cru Bourgeois Superieur,Red,紅酒,Chateau Fourcas Dupre,,"Listrac, Bordeaux",波爾多,France,法國,,2012,1500ml,17.3,162,CVBG
256,256,CFW00439-2012-00375,Chateau Senejac,,Cru Bourgeois Superieur,Red,紅酒,Chateau Senejac,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2012,375ml,3.95,168,CVBG
257,257,CFW00192-2012-00750,Chateau Malartic Lagraviere Blanc,,Graves,White,白酒,Chateau Malartic Lagraviere,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2012,750ml,34.8,168,CVBG
258,258,CFW00248-2013-00750,Chateau Corbin,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Corbin,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,16.2,168,CVBG
259,259,CFW02116-2011-00750,Chateau Moulin Saint Georges,,,Red,紅酒,Chateau Moulin Saint Georges,,Bordeaux,波爾多,France,法國,,2011,750ml,20.0,174,CVBG
260,260,CFW01932-2016-00750,G de Chateau Guiraud,,,White,白酒,Chateau Guiraud,,"Sauternes, Bordeaux",波爾多,France,法國,,2016,750ml,7.6,18,CVBG
261,261,CFW00341-2014-00750,Chateau Rieussec,,Sauternes Premiers Crus,Sweet,甜酒,Domaines Barons de Rothschild,,"Sauternes, Bordeaux",波爾多,France,法國,,2014,750ml,12.0,18,CVBG
262,262,CFW00001-2013-00750,Chateau Lafite Rothschild,拉菲正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Domaines Barons de Rothschild,拉菲酒莊－ 罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,2013,750ml,460.0,18,CVBG
263,263,CFW00003-2007-00750,Chateau Latour,拉圖正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Chateau Latour,拉图酒莊,"Pauillac, Bordeaux",波爾多,France,法國,,2007,750ml,410.0,18,CVBG
264,264,CFW00003-2004-00750,Chateau Latour,拉圖正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Chateau Latour,拉图酒莊,"Pauillac, Bordeaux",波爾多,France,法國,,2004,750ml,450.0,18,CVBG
265,265,CFW00003-2000-00750,Chateau Latour,拉圖正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Chateau Latour,拉图酒莊,"Pauillac, Bordeaux",波爾多,France,法國,,2000,750ml,820.0,18,CVBG
266,266,CFW00315-2010-00750,Chateau La Fleur Petrus,,,Red,紅酒,Chateau La Fleur Petrus,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2010,750ml,215.0,18,CVBG
267,267,CFW00878-2004-00750,Chateau Hosanna,,,Red,紅酒,Chateau Hosanna,,Bordeaux,波爾多,France,法國,,2004,750ml,89.0,18,CVBG
268,268,CFW00323-2012-00750,Chateau Trotanoy,,,Red,紅酒,Chateau Trotanoy,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2012,750ml,175.0,18,CVBG
269,269,CFW00218-2011-00750,Chateau Ausone,欧颂正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Ausone,欧颂,"St. Emilion, Bordeaux",波爾多,France,法國,,2011,750ml,590.0,18,CVBG
270,270,CFW00285-2013-00750,Chateau Peby Faugeres,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Peby Faugeres,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,60.0,18,CVBG
271,271,CFW00020-1983-00750,Chateau Leoville Las Cases,雄狮正牌,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Leoville Las Cases,雄狮酒莊,"St. Julien, Bordeaux",波爾多,France,法國,,1983,750ml,180.0,18,CVBG
272,272,CFW01947-2013-00750,Verite La Joie,,,Red,紅酒,Verite,,"Sonoma, California",索諾瑪，加州,USA,美國,,2013,750ml,250.0,18,CVBG
273,273,CFW01948-2013-00750,Verite La Muse,,,Red,紅酒,Verite,,"Sonoma, California",索諾瑪，加州,USA,美國,,2013,750ml,250.0,18,CVBG
274,274,CFW01949-2013-00750,Verite Le Desir,,,Red,紅酒,Verite,,"Sonoma, California",索諾瑪，加州,USA,美國,,2013,750ml,250.0,18,CVBG
275,275,CFW00151-1995-01500,Chateau Belgrave,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Chateau Belgrave,,"Haut Medoc, Bordeaux",波爾多,France,法國,,1995,1500ml,90.0,18,CVBG
276,276,CFW00069-2012-01500,Chateau Malescot Saint Exupery,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau Malescot Saint Exupery,,"Margaux, Bordeaux",波爾多,France,法國,,2012,1500ml,68.0,18,CVBG
277,277,CFW00180-2014-01500,Domaine de Chevalier Rouge,,Graves,Red,紅酒,Domaine de Chevalier,,"Graves, Bordeaux",波爾多,France,法國,,2014,1500ml,80.0,18,CVBG
278,278,CFW00298-2006-01500,Chateau La Tour Figeac,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau La Tour Figeac,,"St. Emilion, Bordeaux",波爾多,France,法國,,2006,1500ml,80.0,18,CVBG
279,279,CFW00031-2014-01500,Sarget de Gruaud Larose,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Gruaud Larose,金玫瑰城堡,"St. Julien, Bordeaux",波爾多,France,法國,,2014,1500ml,38.0,18,CVBG
280,280,CFW00640-2014-01500,Sena,,,Red,紅酒,Sena,,Aconcagua,阿空加瓜,Chile,智利,,2014,1500ml,150.0,18,CVBG
281,281,CFW00218-2007-03000,Chateau Ausone,欧颂正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Ausone,欧颂,"St. Emilion, Bordeaux",波爾多,France,法國,,2007,3000ml,2200.0,18,CVBG
282,282,CFW00231-2014-03000,Chateau Pavie Macquin,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Pavie Macquin,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,3000ml,198.0,18,CVBG
283,283,CFW02005-2014-00750,Chateau de La Dauphine,,,Red,紅酒,Chateau de La Dauphine,,Bordeaux,波爾多,France,法國,,2014,750ml,10.8,180,CVBG
284,284,CFW00006-2013-00750,Chateau Margaux,瑪歌正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Chateau Margaux,瑪歌酒莊,"Margaux, Bordeaux","瑪歌, 波爾多",France,法國,,2013,750ml,345.0,180,CVBG
285,285,CFW00159-2011-00750,Chateau Clerc Milon,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Baron Philippe de Rothschild,,"Pauillac, Bordeaux",波爾多,France,法國,,2011,750ml,68.0,180,CVBG
286,286,CFW00102-2011-00750,Chateau Duhart Milon,都夏美隆,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Domaines Barons de Rothschild,,"Pauillac, Bordeaux",波爾多,France,法國,,2011,750ml,62.0,180,CVBG
287,287,CFW00219-2012-00750,Chateau Cheval Blanc,白马正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Cheval Blanc,白马,"St. Emilion, Bordeaux",波爾多,France,法國,,2012,750ml,350.0,180,CVBG
288,288,CFW00264-2014-00750,Chateau Fonroque,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Fonroque,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,15.5,180,CVBG
289,289,CFW00363-2014-00750,Chateau Phelan Segur,,Cru Bourgeois Exceptionnel,Red,紅酒,Chateau Phelan Segur,,"St. Estephe, Bordeaux",波爾多,France,法國,,2014,750ml,26.5,180,CVBG
290,290,CFW00099-2014-00750,Connetable Talbot,,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Talbot,大宝,"St. Julien, Bordeaux",波爾多,France,法國,,2014,750ml,17.5,180,CVBG
291,291,CFW00341-2010-00750,Chateau Rieussec,,Sauternes Premiers Crus,Sweet,甜酒,Domaines Barons de Rothschild,,"Sauternes, Bordeaux",波爾多,France,法國,,2010,750ml,48.0,180,CVBG
292,292,CFW00341-2007-00750,Chateau Rieussec,,Sauternes Premiers Crus,Sweet,甜酒,Domaines Barons de Rothschild,,"Sauternes, Bordeaux",波爾多,France,法國,,2007,750ml,48.0,180,CVBG
293,293,CFW00337-2010-00750,Chateau Suduiraut,,Sauternes Premiers Crus,Sweet,甜酒,Chateau Suduiraut,,"Sauternes, Bordeaux",波爾多,France,法國,,2010,750ml,48.5,180,CVBG
294,294,CFW00006-2012-00750,Chateau Margaux,瑪歌正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Chateau Margaux,瑪歌酒莊,"Margaux, Bordeaux","瑪歌, 波爾多",France,法國,,2012,750ml,365.0,186,CVBG
295,295,CFW00099-2015-00750,Connetable Talbot,,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Talbot,大宝,"St. Julien, Bordeaux",波爾多,France,法國,,2015,750ml,17.5,186,CVBG
296,296,CFW00379-2007-01500,Chateau Cambon Le Pelouse,,Cru Bourgeois Superieur,Red,紅酒,Chateau Cambon Le Pelouse,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2007,1500ml,19.0,186,CVBG
297,297,CFW00195-2014-06000,Chateau Latour Martillac Rouge,,Graves,Red,紅酒,Chateau Latour Martillac,,"Graves, Bordeaux",波爾多,France,法國,,2014,6000ml,220.0,19,CVBG
298,298,CFW00168-2012-00750,Chateau Haut Bailly,,Graves,Red,紅酒,Chateau Haut Bailly,奧巴特利,"Graves, Bordeaux",波爾多,France,法國,,2012,750ml,60.0,192,CVBG
299,299,CFW00207-2014-00750,Chateau Pape Clement Rouge,,Graves,Red,紅酒,Chateau Pape Clement,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2014,750ml,62.0,192,CVBG
300,300,CFW01892-2013-00750,Chateau Quintus,,,Red,紅酒,Chateau Quintus,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,60.0,192,CVBG
301,301,CFW00094-2013-00750,Chateau Gloria,,,Red,紅酒,Domaines Henri Martin,,"St. Julien, Bordeaux",波爾多,France,法國,,2013,750ml,19.8,192,CVBG
302,302,CFW02091-2015-00750,Chateau Les Cruzelles,,,Red,紅酒,Chateau Les Cruzelles,,Bordeaux,波爾多,France,法國,,2015,750ml,16.5,198,CVBG
303,303,CFW00056-2014-00750,Blason d'Issan,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau d’Issan,,"Margaux, Bordeaux",波爾多,France,法國,,2014,750ml,16.5,198,CVBG
304,304,CFW00222-2011-00750,Chateau Beau Sejour Becot,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Beau Sejour Becot,,"St. Emilion, Bordeaux",波爾多,France,法國,,2011,750ml,38.0,198,CVBG
305,305,CFW00244-2014-00750,Chateau Chauvin,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Chauvin,,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,750ml,20.4,198,CVBG
306,306,CFW00283-2013-00750,Clos La Madeleine,,St. Emilion Grand Cru Classe,Red,紅酒,Clos La Madeleine,,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,17.4,198,CVBG
307,307,CFW00330-2011-00750,Chateau d'Yquem,,Sauternes Premier Cru Superieur,Sweet,甜酒,Chateau d'Yquem,,"Sauternes, Bordeaux",波爾多,France,法國,,2011,750ml,250.0,198,CVBG
308,308,CFW00345-1975-00750,Chateau Doisy Daene,,Sauternes Deuxiemes Crus,Sweet,甜酒,Chateau Doisy Daene,,"Sauternes, Bordeaux",波爾多,France,法國,,1975,750ml,75.0,2,CVBG
309,309,CFW01928-2014-00750,"""Y"" d'Yquem",,,White,白酒,Chateau d'Yquem,,"Sauternes, Bordeaux",波爾多,France,法國,,2014,750ml,92.0,2,CVBG
310,310,CFW00006-2006-00750,Chateau Margaux,瑪歌正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Chateau Margaux,瑪歌酒莊,"Margaux, Bordeaux","瑪歌, 波爾多",France,法國,,2006,750ml,398.0,2,CVBG
311,311,CFW00017-2014-00750,Chateau Rauzan Segla,魯臣世家庄园正牌,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Rauzan Segla,魯臣世家庄园,"Margaux, Bordeaux",波爾多,France,法國,,2014,750ml,55.0,2,CVBG
312,312,CFW00306-2010-00750,Chateau L'Eglise Clinet,,,Red,紅酒,Chateau Eglise Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2010,750ml,315.0,2,CVBG
313,313,CFW00218-2003-00750,Chateau Ausone,欧颂正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Ausone,欧颂,"St. Emilion, Bordeaux",波爾多,France,法國,,2003,750ml,1050.0,2,CVBG
314,314,CFW00218-2000-00750,Chateau Ausone,欧颂正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Ausone,欧颂,"St. Emilion, Bordeaux",波爾多,France,法國,,2000,750ml,1200.0,2,CVBG
315,315,CFW00219-2005-00750,Chateau Cheval Blanc,白马正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Cheval Blanc,白马,"St. Emilion, Bordeaux",波爾多,France,法國,,2005,750ml,610.0,2,CVBG
316,316,CFW00284-2010-00750,Chateau Pavie Decesse,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau Pavie Decesse,,"St. Emilion, Bordeaux",波爾多,France,法國,,2010,750ml,145.0,2,CVBG
317,317,CFW00341-2014-00750,Chateau Rieussec,,Sauternes Premiers Crus,Sweet,甜酒,Domaines Barons de Rothschild,,"Sauternes, Bordeaux",波爾多,France,法國,,2014,750ml,42.0,2,CVBG
318,318,CFW00642-2009-00750,Clos Apalta,,,Red,紅酒,Lapostolle,,Colchagua,空加瓜谷,Chile,智利,,2009,750ml,65.0,2,CVBG
319,319,CFW00640-2013-00750,Sena,,,Red,紅酒,Sena,,Aconcagua,阿空加瓜,Chile,智利,,2013,750ml,75.0,2,CVBG
320,320,CFW00640-2009-00750,Sena,,,Red,紅酒,Sena,,Aconcagua,阿空加瓜,Chile,智利,,2009,750ml,77.0,2,CVBG
321,321,CFW00648-2013-00750,Solaia,安东尼世家索拉雅干红,,Red,紅酒,Marchesi Antinori,安东尼世家酒庄,Tuscany,托斯卡納,Italy,意大利,,2013,750ml,140.0,2,CVBG
322,322,CFW00648-2011-00750,Solaia,安东尼世家索拉雅干红,,Red,紅酒,Marchesi Antinori,安东尼世家酒庄,Tuscany,托斯卡納,Italy,意大利,,2011,750ml,130.0,2,CVBG
323,323,CFW00195-2007-01500,Chateau Latour Martillac Rouge,,Graves,Red,紅酒,Chateau Latour Martillac,,"Graves, Bordeaux",波爾多,France,法國,,2007,1500ml,50.0,2,CVBG
324,324,CFW00642-2012-01500,Clos Apalta,,,Red,紅酒,Lapostolle,,Colchagua,空加瓜谷,Chile,智利,,2012,1500ml,115.0,2,CVBG
325,325,CFW00648-2009-01500,Solaia,安东尼世家索拉雅干红,,Red,紅酒,Marchesi Antinori,安东尼世家酒庄,Tuscany,托斯卡納,Italy,意大利,,2009,1500ml,300.0,2,CVBG
326,326,CFW00330-2013-12000,Chateau d'Yquem,,Sauternes Premier Cru Superieur,Sweet,甜酒,Chateau d'Yquem,,"Sauternes, Bordeaux",波爾多,France,法國,,2013,12000ml,4150.0,2,CVBG
327,327,CFW00320-2012-15000,Chateau Petit Village,,,Red,紅酒,Chateau Petit Village,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2012,15000ml,1190.0,2,CVBG
328,328,CFW00330-2014-15000,Chateau d'Yquem,,Sauternes Premier Cru Superieur,Sweet,甜酒,Chateau d'Yquem,,"Sauternes, Bordeaux",波爾多,France,法國,,2014,15000ml,5000.0,2,CVBG
329,329,CFW00330-2013-15000,Chateau d'Yquem,,Sauternes Premier Cru Superieur,Sweet,甜酒,Chateau d'Yquem,,"Sauternes, Bordeaux",波爾多,France,法國,,2013,15000ml,5250.0,2,CVBG
330,330,CFW00006-2014-03000,Chateau Margaux,瑪歌正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Chateau Margaux,瑪歌酒莊,"Margaux, Bordeaux","瑪歌, 波爾多",France,法國,,2014,3000ml,1400.0,2,CVBG
331,331,CFW00001-2005-03000,Chateau Lafite Rothschild,拉菲正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Domaines Barons de Rothschild,拉菲酒莊－ 罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,2005,3000ml,3750.0,2,CVBG
332,332,CFW00126-2014-03000,Chateau Pontet Canet,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Chateau Pontet Canet,旁堤卡内酒庄,"Pauillac, Bordeaux",波爾多,France,法國,,2014,3000ml,300.0,2,CVBG
333,333,CFW00219-2012-03000,Chateau Cheval Blanc,白马正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Cheval Blanc,白马,"St. Emilion, Bordeaux",波爾多,France,法國,,2012,3000ml,1600.0,2,CVBG
334,334,CFW01958-2013-03000,Ornellaia,,,Red,紅酒,Tenuta dell'Ornellaia,,Tuscany,托斯卡納,Italy,意大利,,2013,3000ml,430.0,2,CVBG
335,335,CFW01958-2012-03000,Ornellaia,,,Red,紅酒,Tenuta dell'Ornellaia,,Tuscany,托斯卡納,Italy,意大利,,2012,3000ml,435.0,2,CVBG
336,336,CFW01958-2011-03000,Ornellaia,,,Red,紅酒,Tenuta dell'Ornellaia,,Tuscany,托斯卡納,Italy,意大利,,2011,3000ml,475.0,2,CVBG
337,337,CFW00035-2005-05000,Chateau Brane Cantenac,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Brane Cantenac,布朗康田酒庄,"Margaux, Bordeaux","瑪歌, 波爾多",France,法國,,2005,5000ml,770.0,2,CVBG
338,338,CFW00035-2001-05000,Chateau Brane Cantenac,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Brane Cantenac,布朗康田酒庄,"Margaux, Bordeaux","瑪歌, 波爾多",France,法國,,2001,5000ml,530.0,2,CVBG
339,339,CFW00035-2000-05000,Chateau Brane Cantenac,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Brane Cantenac,布朗康田酒庄,"Margaux, Bordeaux","瑪歌, 波爾多",France,法國,,2000,5000ml,790.0,2,CVBG
340,340,CFW00151-2001-06000,Chateau Belgrave,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Chateau Belgrave,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2001,6000ml,212.0,2,CVBG
341,341,CFW00035-2005-06000,Chateau Brane Cantenac,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Brane Cantenac,布朗康田酒庄,"Margaux, Bordeaux","瑪歌, 波爾多",France,法國,,2005,6000ml,920.0,2,CVBG
342,342,CFW00069-2014-06000,Chateau Malescot Saint Exupery,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau Malescot Saint Exupery,,"Margaux, Bordeaux",波爾多,France,法國,,2014,6000ml,300.0,2,CVBG
343,343,CFW00159-2005-06000,Chateau Clerc Milon,,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Baron Philippe de Rothschild,,"Pauillac, Bordeaux",波爾多,France,法國,,2005,6000ml,680.0,2,CVBG
344,344,CFW00003-2007-06000,Chateau Latour,拉圖正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Chateau Latour,拉图酒莊,"Pauillac, Bordeaux",波爾多,France,法國,,2007,6000ml,3200.0,2,CVBG
345,345,CFW02070-2006-06000,Chateau Lafleur,,,Red,紅酒,Chateau Lafleur,,Bordeaux,波爾多,France,法國,,2006,6000ml,7000.0,2,CVBG
346,346,CFW00220-2014-06000,Chateau Pavie,帕菲正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Pavie,帕菲,"St. Emilion, Bordeaux",波爾多,France,法國,,2014,6000ml,1600.0,2,CVBG
347,347,CFW01958-2014-06000,Ornellaia,,,Red,紅酒,Tenuta dell'Ornellaia,,Tuscany,托斯卡納,Italy,意大利,,2014,6000ml,1035.0,2,CVBG
348,348,CFW00180-2012-09000,Domaine de Chevalier Rouge,,Graves,Red,紅酒,Domaine de Chevalier,,"Graves, Bordeaux",波爾多,France,法國,,2012,9000ml,600.0,2,CVBG
349,349,CFW00330-2013-09000,Chateau d'Yquem,,Sauternes Premier Cru Superieur,Sweet,甜酒,Chateau d'Yquem,,"Sauternes, Bordeaux",波爾多,France,法國,,2013,9000ml,3100.0,2,CVBG
350,350,CFW00030-2004-05000,Chateau Gruaud Larose,,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Gruaud Larose,金玫瑰城堡,"St. Julien, Bordeaux",波爾多,France,法國,,2004,5000ml,420.0,20,CVBG
351,351,CFW00880-2013-00750,Chateau Joanin Becot,,,Red,紅酒,Chateau Joanin Becot,,Bordeaux,波爾多,France,法國,,2013,750ml,12.0,204,CVBG
352,352,CFW00558-2002-00750,Chateau Peyrabon,,Crus Bourgeois,Red,紅酒,Chateau Peyrabon,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2002,750ml,7.3,204,CVBG
353,353,CFW00001-2012-00750,Chateau Lafite Rothschild,拉菲正牌,Bordeaux Grand Cru Classe 1st Growths,Red,紅酒,Domaines Barons de Rothschild,拉菲酒莊－ 罗斯柴尔德男爵集團,"Pauillac, Bordeaux",波爾多,France,法國,,2012,750ml,470.0,204,CVBG
354,354,CFW02115-2015-00750,Chateau Montviel,,,Red,紅酒,Chateau Montviel,,Bordeaux,波爾多,France,法國,,2015,750ml,22.0,204,CVBG
355,355,CFW02115-2012-00750,Chateau Montviel,,,Red,紅酒,Chateau Montviel,,Bordeaux,波爾多,France,法國,,2012,750ml,19.2,204,CVBG
356,356,CFW00326-2010-00750,Chateau Nenin,,,Red,紅酒,Chateau Nenin,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2010,750ml,44.0,204,CVBG
357,357,CFW00253-2010-00750,Chateau La Dominique,,St. Emilion Grand Cru Classe,Red,紅酒,Chateau La Dominique,,"St. Emilion, Bordeaux",波爾多,France,法國,,2010,750ml,40.0,204,CVBG
358,358,CFW00063-2014-00750,Chateau Langoa Barton,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau Langoa Barton,,"St. Julien, Bordeaux",波爾多,France,法國,,2014,750ml,33.0,204,CVBG
359,359,CFW00343-2009-00750,Chateau Sigalas Rabaud,,Sauternes Premiers Crus,Sweet,甜酒,Chateau Sigalas Rabaud,,"Sauternes, Bordeaux",波爾多,France,法國,,2009,750ml,30.0,204,CVBG
360,360,CFW00641-2011-00750,Almaviva,,,Red,紅酒,Almaviva,,Puente Alto,上普恩特,Chile,智利,,2011,750ml,82.0,204,CVBG
361,361,CFW00218-2012-00750,Chateau Ausone,欧颂正牌,St. Emilion Premier Grand Cru Classe A,Red,紅酒,Chateau Ausone,欧颂,"St. Emilion, Bordeaux",波爾多,France,法國,,2012,750ml,420.0,21,CVBG
362,362,CFW01808-2006-03000,Chateau Mission Haut Brion,,,Red,紅酒,Chateau Mission Haut Brion,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2006,3000ml,1320.0,21,CVBG
363,363,CFW00341-2015-00750,Chateau Rieussec,,Sauternes Premiers Crus,Sweet,甜酒,Domaines Barons de Rothschild,,"Sauternes, Bordeaux",波爾多,France,法國,,2015,750ml,12.0,210,CVBG
364,364,CFW00502-2013-00750,Chateau La Fleur Peyrabon,,Crus Bourgeois,Red,紅酒,Chateau La Fleur Peyrabon,,"Pauillac, Bordeaux",波爾多,France,法國,,2013,750ml,12.5,210,CVBG
365,365,CFW00306-2013-00750,Chateau L'Eglise Clinet,,,Red,紅酒,Chateau Eglise Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2013,750ml,120.0,210,CVBG
366,366,CFW00379-2014-00375,Chateau Cambon Le Pelouse,,Cru Bourgeois Superieur,Red,紅酒,Chateau Cambon Le Pelouse,,"Haut Medoc, Bordeaux",波爾多,France,法國,,2014,375ml,5.1,216,CVBG
367,367,CFW00069-2014-00375,Chateau Malescot Saint Exupery,,Bordeaux Grand Cru Classe 3rd Growths,Red,紅酒,Chateau Malescot Saint Exupery,,"Margaux, Bordeaux",波爾多,France,法國,,2014,375ml,16.0,216,CVBG
368,368,CFW00134-2000-00375,Chateau Lynch Bages,靚茨伯,Bordeaux Grand Cru Classe 5th Growths,Red,紅酒,Chateau Lynch Bages,都卡斯庄园,"Pauillac, Bordeaux",波爾多,France,法國,,2000,375ml,112.0,216,CVBG
369,369,CFW00042-2015-00375,Reserve de la Comtesse,碧尚女爵副牌,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Pichon Comtesse de Lalande,碧尚女爵,"Pauillac, Bordeaux",波爾多,France,法國,,2015,375ml,14.0,216,CVBG
370,370,CFW01981-2011-00750,Chateau Carlmagnus,,,Red,紅酒,Chateau Carlmagnus,,Bordeaux,波爾多,France,法國,,2011,750ml,8.5,216,CVBG
371,371,CFW00405-2015-00750,Chateau La Gurgue,,Cru Bourgeois Superieur,Red,紅酒,Chateau La Gurgue,,"Margaux, Bordeaux",波爾多,France,法國,,2015,750ml,13.9,216,CVBG
372,372,CFW00121-2014-00750,Chateau Marquis de Terme,,Bordeaux Grand Cru Classe 4th Growths,Red,紅酒,Chateau Marquis de Terme,,"Margaux, Bordeaux",波爾多,France,法國,,2014,750ml,24.0,216,CVBG
373,373,CFW00197-2014-00750,Chateau Smith Haut Lafitte Rouge,,Graves,Red,紅酒,Chateau Smith Haut Lafitte,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2014,750ml,60.0,216,CVBG
374,374,CFW00225-2012-00750,Chateau Canon La Gaffeliere,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Canon La Gaffeliere, 嘉芙丽庄园,"St. Emilion, Bordeaux",波爾多,France,法國,,2012,750ml,48.0,216,CVBG
