,Wine,Vintage,Format,Cost,Qty,Negoce
802,CHATEAU TALBOT,2009,750ml,59.0,40,BM
803,CHATEAU CALON SEGUR,2012,750ml,74.0,42,BM
804,CHATEAU CAP DE FAUGERES,2013,750ml,6.9,42,BM
805,CHATEAU DE FARGUES,2009,750ml,75.0,42,BM
806,CHATEAU FERRIERE,2011,750ml,31.0,42,BM
807,CHATEAU GRUAUD LAROSE,2000,750ml,130.0,42,BM
808,CHATEAU MAGREZ FOMBRAUGE,2014,750ml,73.2,42,BM
809,CHATEAU PAVIE,2006,750ml,267.0,42,BM
810,DUO DE CONSEILLANTE,2013,750ml,21.9,42,BM
811,CHATEAU CHASSE-SPLEEN,2014,1500ml,39.0,42,BM
812,CHATEAU LA ROUSSELLE,2009,1500ml,32.2,42,BM
813,CHATEAU PAPE CLEMENT RGE,2009,1500ml,300.0,42,BM
814,CHATEAU D'ARMAILHAC,2013,750ml,32.0,44,BM
815,CHATEAU DU TERTRE,2012,750ml,28.0,45,BM
816,CHATEAU ROUGET,2011,750ml,27.0,45,BM
817,CLOS DES LUNES LUNE D'OR,2013,750ml,29.0,45,BM
818,CHATEAU CHEVAL BLANC,2014,750ml,375.0,47,BM
819,CHATEAU BERNADOTTE,2006,375ml,6.5,48,BM
820,CHATEAU CLIMENS,2009,375ml,31.0,48,BM
821,CHATEAU CLIMENS,1997,375ml,35.0,48,BM
822,CHATEAU D'YQUEM,1990,375ml,153.0,48,BM
823,CLOS HAUT PEYRAGUEY,2014,375ml,11.35,48,BM
824,LE PETIT CHEVAL,2007,375ml,72.5,48,BM
825,CHATEAU BEAU-SEJOUR BECOT,1995,750ml,85.0,48,BM
826,CHATEAU BRANAIRE DUCRU,2001,750ml,55.0,48,BM
827,CHATEAU CALON SEGUR,1995,750ml,103.0,48,BM
828,CHATEAU CARBONNIEUX ROUGE,2011,750ml,25.75,48,BM
829,CHATEAU COS D'ESTOURNEL,2009,750ml,290.0,48,BM
830,CHATEAU COS D'ESTOURNEL,2007,750ml,98.0,48,BM
831,CHATEAU D'ARMAILHAC,2014,750ml,36.9,48,BM
832,CHATEAU D'YQUEM,2014,750ml,250.0,48,BM
833,CHATEAU LA GOMERIE,1999,750ml,60.0,48,BM
834,CHATEAU LEOVILLE LAS CASES,2009,750ml,214.0,48,BM
835,CHATEAU LES CARMES HAUT-BRION,2006,750ml,55.0,48,BM
836,CHATEAU MARGAUX,2013,750ml,340.0,48,BM
837,CHATEAU PALOUMEY,2014,750ml,8.4,48,BM
838,CHATEAU PHELAN-SEGUR,2005,750ml,49.0,48,BM
839,CHATEAU TOUR SAINT-BONNET,2013,750ml,6.0,48,BM
840,CHATEAU TROTANOY,2013,750ml,112.0,48,BM
841,CROIX DE BEAUCAILLOU,2011,750ml,30.0,48,BM
842,ECHO DE LYNCH-BAGES,2012,750ml,28.5,48,BM
843,FLEUR DE PEDESCLAUX,2012,750ml,13.2,48,BM
844,HISTORICAL XIXTH CENTURY WINE,2007,750ml,220.0,48,BM
845,'Y' YQUEM (BORDEAUX BLANC SEC),2009,750ml,149.0,48,BM
846,CHATEAU CHEVAL BLANC,2012,1500ml,704.0,48,BM
847,CHATEAU DASSAULT,1994,1500ml,46.0,48,BM
848,CHATEAU HAUT BAGES LIBERAL,2007,1500ml,56.0,48,BM
849,CHATEAU LA CONSEILLANTE,2000,1500ml,460.0,48,BM
850,CHATEAU LANESSAN,2014,1500ml,18.2,48,BM
851,CHATEAU LEOVILLE LAS CASES,2014,1500ml,230.0,48,BM
852,CHATEAU MONBOUSQUET,2012,1500ml,68.0,48,BM
853,CHATEAU MOUTON-ROTHSCHILD,1999,1500ml,930.0,48,BM
854,CHATEAU PICHON BARON,2002,1500ml,182.0,48,BM
855,LES FIEFS DE LAGRANGE,2014,1500ml,29.3,48,BM
856,CHATEAU PAVIE,2000,750ml,635.0,50,BM
857,CHATEAU DASSAULT,1998,3000ml,179.0,50,BM
858,CHATEAU COUTET CUVEE MADAME,1997,750ml,170.0,53,BM
859,CHATEAU CALON SEGUR,2013,750ml,72.0,54,BM
860,CHATEAU DUCRU-BEAUCAILLOU,1988,750ml,120.0,54,BM
861,CHATEAU LAFITE ROTHSCHILD,2014,750ml,480.0,54,BM
862,CHATEAU MONBRISON,2012,750ml,16.7,54,BM
863,CHATEAU PONTET-CANET,2007,750ml,65.0,54,BM
864,CHATEAU QUINTUS,2014,750ml,67.0,54,BM
865,CHATEAU RAUZAN-GASSIES,2011,750ml,41.0,54,BM
866,CHATEAU CLERC MILON,2001,1500ml,140.0,54,BM
867,CHATEAU LA DOMINIQUE,2012,1500ml,61.0,54,BM
868,CHATEAU LEOVILLE POYFERRE,1995,1500ml,188.0,54,BM
869,CHATEAU PICHON BARON,2010,1500ml,287.5,54,BM
870,CHATEAU PICHON BARON,2005,1500ml,230.0,54,BM
871,CHATEAU PICHON LALANDE,2006,1500ml,188.0,54,BM
872,CHATEAU D'ARMAILHAC,2001,1500ml,111.0,57,BM
873,LA PETITE EGLISE,2012,1500ml,58.0,57,BM
874,LE HAUT MEDOC DE LAGRANGE,2012,750ml,9.0,58,BM
875,CHATEAU LATOUR MARTILLAC BLC,2014,750ml,20.0,59,BM
876,L'ABEILLE DE FIEUZAL BLC,2014,750ml,13.5,59,BM
877,CHATEAU BEAU-SEJOUR BECOT,2001,750ml,50.0,60,BM
878,CHATEAU BELLEVUE MONDOTTE,2014,750ml,96.0,60,BM
879,CHATEAU BRANE CANTENAC,2008,750ml,51.0,60,BM
880,CHATEAU COS LABORY,2007,750ml,28.0,60,BM
881,CHATEAU COUHINS,2014,750ml,12.0,60,BM
882,CHATEAU CROIZET-BAGES,2000,750ml,41.0,60,BM
883,CHATEAU D'ISSAN,2007,750ml,47.0,60,BM
884,CHATEAU D'YQUEM,1990,750ml,290.0,60,BM
885,CHATEAU GRACIA,2012,750ml,72.0,60,BM
886,CHATEAU LA DAUPHINE,2013,750ml,9.6,60,BM
887,CHATEAU LA MISSION HAUT-BRION,1996,750ml,192.0,60,BM
888,CHATEAU LEOVILLE LAS CASES,1998,750ml,175.0,60,BM
889,CHATEAU MARGAUX,1996,750ml,690.0,60,BM
890,CHATEAU MONBOUSQUET,2005,750ml,69.0,60,BM
891,CHATEAU PALMER,2008,750ml,185.0,60,BM
892,CHATEAU PAVIE-MACQUIN,2013,750ml,31.0,60,BM
893,CHATEAU POUJEAUX,2004,750ml,27.5,60,BM
894,CHATEAU RIEUSSEC,2014,750ml,42.0,60,BM
895,CHATEAU SAINT PIERRE,1995,750ml,70.0,60,BM
896,LE CARRE,2010,750ml,50.0,60,BM
897,LES ANGELOTS DE GRACIA,2012,750ml,34.0,60,BM
898,PENSEES DE LAFLEUR,2009,750ml,130.0,60,BM
899,PRELUDE DE FOMBRAUGE,2014,750ml,9.0,60,BM
900,CHATEAU CLERC MILON,2002,1500ml,129.0,60,BM
901,CHATEAU L'EGLISE-CLINET,2010,750ml,330.0,62,BM
902,CHATEAU HAUT BRION,2008,750ml,345.0,63,BM
903,CHATEAU SUDUIRAUT,2007,750ml,42.0,64,BM
904,CHATEAU GRESSIER GRD POUJEAUX,2011,750ml,9.6,65,BM
905,CHATEAU LATOUR A POMEROL,2006,750ml,64.0,65,BM
906,CHATEAU BELLEVUE MONDOTTE,2011,750ml,108.0,66,BM
907,CHATEAU FIGEAC,2014,750ml,95.0,66,BM
908,CHATEAU GRAND MAYNE,2013,750ml,20.0,66,BM
909,CHATEAU MONBOUSQUET,2011,750ml,32.0,66,BM
910,CHATEAU MOUTON-ROTHSCHILD,2012,750ml,370.0,66,BM
911,CHATEAU PICHON BARON,2013,750ml,75.0,66,BM
912,CHATEAU SIGALAS RABAUD,2014,750ml,28.0,66,BM
913,GIROLATE BLANC,2012,750ml,25.0,66,BM
914,LA DAME DE MONTROSE,2010,750ml,40.0,66,BM
915,LES ALLEES DE CANTEMERLE,2009,1500ml,28.5,67,BM
916,CLOS FOURTET,2014,1500ml,134.0,68,BM
917,PAVILLON BLANC DU CH.MARGAUX,2013,750ml,185.0,69,BM
918,CHT FERRAND LARTIGUE,1994,750ml,17.9,71,BM
919,CLOS FLORIDENE ROUGE,2014,750ml,9.6,71,BM
920,CHATEAU BERNADOTTE,1999,375ml,8.5,72,BM
921,ALTER EGO DE PALMER,2012,750ml,53.0,72,BM
922,CHATEAU CALON SEGUR,2007,750ml,75.0,72,BM
923,CHATEAU CARBONNIEUX BLANC,2012,750ml,18.9,72,BM
924,CHATEAU CARBONNIEUX BLANC,2010,750ml,21.2,72,BM
925,CHATEAU CLIMENS,2008,750ml,58.5,72,BM
926,CHATEAU LA LOUVIERE RGE,2014,750ml,16.2,72,BM
927,CHATEAU LA VIOLETTE,2013,750ml,145.0,72,BM
928,CHATEAU LATOUR A POMEROL,2002,750ml,57.0,72,BM
929,CHATEAU PONTET-CANET,2014,750ml,73.0,72,BM
930,CHATEAU QUINTUS,2012,750ml,72.0,72,BM
931,CHATEAU VILLEMAURINE,2010,750ml,27.5,72,BM
932,LE CLARENCE DE HAUT BRION,2009,750ml,100.0,72,BM
933,LE PLUS DE LA FLEUR DE BOUARD,2014,750ml,54.0,72,BM
934,CHATEAU CALON SEGUR,2012,1500ml,145.0,72,BM
935,CHATEAU CANTEMERLE,2014,1500ml,36.0,72,BM
936,CHATEAU LE GAY,2004,1500ml,128.0,72,BM
937,CHATEAU TALBOT,1996,1500ml,197.5,72,BM
938,CHATEAU LES GRANDES MURAILLES,2011,750ml,29.0,75,BM
939,CHATEAU GRUAUD LAROSE,2008,750ml,64.0,78,BM
940,CHATEAU LA LAGUNE,2011,750ml,36.0,78,BM
941,CHATEAU LA TOUR CARNET,2010,750ml,30.6,78,BM
942,CHATEAU LEOVILLE POYFERRE,2010,750ml,111.0,78,BM
943,CHATEAU PALMER,2004,750ml,180.0,78,BM
944,CHATEAU PICHON BARON,2010,750ml,143.0,78,BM
945,CLOS ST MARTIN,2011,750ml,33.5,78,BM
946,LA CROIX DE BEAUCAILLOU,2009,750ml,40.0,78,BM
947,CHATEAU RAUZAN-SEGLA,2007,1500ml,95.0,78,BM
948,CHATEAU VALANDRAUD,2014,1500ml,168.0,78,BM
949,LA PETITE EGLISE,2011,1500ml,50.0,79,BM
950,CHATEAU PETIT BOCQ,2011,750ml,13.3,80,BM
951,DOMAINE DES GOURDINS,2000,750ml,15.0,80,BM
952,CHATEAU CHEVAL BLANC,2005,750ml,660.0,81,BM
953,CHATEAU DU TERTRE,2012,1500ml,62.0,81,BM
954,LES ECLATS DE BRANAS,2006,750ml,7.5,83,BM
955,CHATEAU CLIMENS,2014,375ml,21.9,84,BM
956,PETIT GUIRAUD,2013,375ml,6.6,84,BM
957,CHATEAU HAUT BRION,1998,750ml,425.0,84,BM
958,CHATEAU LA CROIX DE GAY,2010,750ml,35.0,84,BM
959,CHATEAU MALARTIC-LAGRAVIERE BL,2013,750ml,34.8,84,BM
960,CHATEAU MONBOUSQUET,2010,750ml,52.0,84,BM
961,CHATEAU PAVIE-DECESSE,2014,750ml,78.0,84,BM
962,LA PETITE EGLISE,2013,1500ml,42.0,84,BM
963,CHATEAU LA LAGUNE,2012,750ml,34.8,87,BM
964,CHATEAU ANGELUS,2012,750ml,315.0,88,BM
965,CHATEAU BELLEVUE,2007,750ml,30.0,88,BM
966,CHATEAU HAUT MARBUZET,2013,750ml,21.0,90,BM
967,CHATEAU L'EGLISE-CLINET,2011,750ml,125.0,90,BM
968,CHATEAU PICHON BARON,2003,750ml,133.0,90,BM
969,CLOS DES LUNES LUNE D'OR,2014,750ml,30.0,90,BM
970,CLOS MANOU,2014,750ml,14.5,90,BM
971,GIROLATE BLANC,2014,750ml,25.0,90,BM
972,RESERVE DE LA COMTESSE,2009,750ml,37.25,90,BM
973,'Y' YQUEM (BORDEAUX BLANC SEC),2014,750ml,115.0,90,BM
974,CHATEAU GRUAUD LAROSE,2014,1500ml,84.0,90,BM
975,CHATEAU LAGRANGE,2014,1500ml,49.0,90,BM
976,CHATEAU POUJEAUX,2009,1500ml,62.0,90,BM
977,FILIA DE GRAND MAYNE,2014,1500ml,24.5,90,BM
978,CHATEAU LAFITE ROTHSCHILD,2014,1500ml,920.0,92,BM
979,CLOS DU MARQUIS,2013,1500ml,54.0,92,BM
980,CHATEAU PAVIE,2014,1500ml,370.0,93,BM
981,CHATEAU PONTET-CANET,2005,750ml,125.0,95,BM
982,CHATEAU BERNADOTTE,2011,375ml,6.5,96,BM
983,CHATEAU BERNADOTTE,2007,375ml,6.5,96,BM
984,CHATEAU CLIMENS,2005,375ml,38.5,96,BM
985,CHAPELLE DE LA MISSION HT BRI,2007,750ml,45.0,96,BM
986,CHATEAU CALON SEGUR,2008,750ml,83.0,96,BM
987,CHATEAU COS D'ESTOURNEL,2011,750ml,95.0,96,BM
988,CHATEAU DASSAULT,2009,750ml,29.0,96,BM
989,CHATEAU DE FARGUES,2007,750ml,69.0,96,BM
990,CHATEAU HAUT BRISSON LA RESERV,2014,750ml,19.8,96,BM
991,CHATEAU JOANIN BECOT,2014,750ml,12.0,96,BM
992,CHATEAU LA CONSEILLANTE,2009,750ml,169.0,96,BM
993,CHATEAU LA LAGUNE,2009,750ml,60.0,96,BM
994,CHATEAU LESPAULT MARTILLAC BLC,2013,750ml,13.9,96,BM
995,CHATEAU PAVIE-MACQUIN,2009,750ml,64.0,96,BM
996,CHATEAU RIEUSSEC,2011,750ml,44.0,96,BM
997,CHATEAU ROUGET,2013,750ml,21.0,96,BM
998,CHATEAU SAINT PIERRE,2010,750ml,70.0,96,BM
999,GIROLATE,2012,750ml,30.0,96,BM
1000,LA VIERGE D'ARNAUTON,2011,750ml,5.4,96,BM
1001,PAVILLON ROUGE DU CH.MARGAUX,2014,750ml,142.0,96,BM
1002,CHATEAU CANON,2012,1500ml,129.5,96,BM
1003,CHATEAU LEOVILLE POYFERRE,1999,1500ml,136.0,96,BM
1004,CHATEAU CHEVAL BLANC,2013,750ml,307.0,97,BM
1005,LA DAME DE MONTROSE,2014,1500ml,45.2,99,BM
1006,L'ESQUISSE DE LA TOUR FIGEAC,2011,750ml,10.9,100,BM
1007,CHATEAU DASSAULT,2000,3000ml,215.0,100,BM
1008,CHATEAU LEOVILLE BARTON,2005,750ml,106.0,102,BM
1009,CHATEAU LEOVILLE LAS CASES,2013,750ml,95.0,102,BM
1010,CHATEAU TROTANOY,2002,750ml,120.0,102,BM
1011,CHATEAU LANGOA BARTON,2005,750ml,53.0,105,BM
1012,CHATEAU CANON LA GAFFELIERE,2012,750ml,48.0,107,BM
1013,CHATEAU DU TAILHAS,2014,750ml,11.2,107,BM
1014,CLOS DU MARQUIS,2014,750ml,29.5,107,BM
1015,CHATEAU ARNAUTON,2012,750ml,7.5,108,BM
1016,CHATEAU DAUZAC,2009,750ml,44.5,108,BM
1017,CHATEAU D'YQUEM,2010,750ml,390.0,108,BM
1018,CHATEAU LATOUR A POMEROL,2008,750ml,56.0,108,BM
1019,CHATEAU LESPAULT MARTILLAC,2012,750ml,14.4,108,BM
1020,CHATEAU MONBOUSQUET,2000,750ml,92.0,108,BM
1021,CHATEAU MONBOUSQUET,1997,750ml,55.0,108,BM
1022,CLEMENTIN DE PAPE CLEMENT,2014,750ml,18.5,108,BM
1023,CHATEAU BEAUMONT,2013,1500ml,14.4,108,BM
1024,CHATEAU DE FIEUZAL ROUGE,2014,1500ml,45.0,108,BM
1025,CHATEAU L'EGLISE-CLINET,2014,750ml,132.0,111,BM
1026,CHATEAU PALMER,2014,750ml,195.0,111,BM
1027,CHATEAU CANTEMERLE,2012,750ml,19.95,112,BM
1028,CHATEAU COUTET,2014,750ml,24.0,112,BM
1029,CHATEAU LA CONSEILLANTE,2014,750ml,79.0,114,BM
1030,CHATEAU LASCOMBES,2010,750ml,78.0,114,BM
1031,LE CARILLON D'ANGELUS,2013,750ml,54.0,114,BM
1032,CHATEAU BEAU-SEJOUR BECOT,2014,1500ml,68.2,114,BM
1033,CHATEAU DASSAULT,1999,1500ml,72.0,114,BM
1034,LA PARDE DE HT BAILLY,2006,1500ml,42.0,114,BM
1035,CHATEAU D'YQUEM,2011,1500ml,500.0,117,BM
1036,CLOS DU MARQUIS,2014,375ml,15.5,120,BM
1037,CHATEAU BRANON,2013,750ml,39.9,120,BM
1038,CHATEAU BROWN BLANC,2014,750ml,16.5,120,BM
1039,CHATEAU FLEUR CARDINALE,2010,750ml,40.0,120,BM
1040,CHATEAU GISCOURS,2000,750ml,79.5,120,BM
1041,CHATEAU GRACIA,2014,750ml,61.2,120,BM
1042,CHATEAU GRAND PUY LACOSTE,2006,750ml,58.0,120,BM
1043,CHATEAU HAUT BRION,2013,750ml,315.0,120,BM
1044,CHATEAU LA CONFESSION,2010,750ml,29.75,120,BM
1045,CHATEAU LA FLEUR,2013,750ml,16.2,120,BM
1046,CHATEAU LATOUR,2008,750ml,490.0,120,BM
1047,CHATEAU LATOUR,2004,750ml,470.0,120,BM
1048,CHATEAU PALMER,2009,750ml,253.0,120,BM
1049,CHATEAU PAVIE-DECESSE,2002,750ml,85.0,120,BM
1050,CHATEAU RAUZAN-GASSIES,2008,750ml,49.5,120,BM
1051,CHATEAU RIEUSSEC,2013,750ml,44.0,120,BM
1052,CHATEAU RIEUSSEC,2008,750ml,35.0,120,BM
1053,CHATEAU VILLEMAURINE,2013,750ml,21.0,120,BM
1054,CHEVALIER DE LASCOMBES,2010,750ml,24.0,120,BM
1055,CLOS L'EGLISE,2008,750ml,69.6,120,BM
1056,LES ANGELOTS DE GRACIA,2014,750ml,33.6,120,BM
1057,CHATEAU DE SALES,2013,1500ml,25.2,120,BM
1058,CHATEAU GISCOURS,2014,1500ml,82.0,120,BM
1059,CHATEAU LA LAGUNE,2010,1500ml,107.0,120,BM
1060,CHATEAU LEOVILLE POYFERRE,2009,1500ml,460.0,120,BM
1061,VIRGINIE DE VALANDRAUD,2014,1500ml,46.6,120,BM
1062,CHATEAU BRANAIRE DUCRU,2000,375ml,40.0,123,BM
1063,CHATEAU BEAUREGARD,2014,750ml,25.0,123,BM
1064,CHATEAU RAYMOND LAFON,2003,750ml,33.5,123,BM
1065,CHATEAU COUTET CUVEE MADAME,2003,750ml,200.0,125,BM
1066,CHATEAU LA FLEUR,2014,750ml,17.5,126,BM
1067,CLOS L'EGLISE,2005,750ml,132.0,126,BM
1068,CHATEAU LARMANDE,2012,750ml,14.3,127,BM
1069,CHATEAU FERRAN BLC,2013,750ml,8.4,130,BM
1070,CHATEAU CLERC MILON,2014,375ml,30.5,132,BM
1071,CHATEAU BELLEVUE MONDOTTE,2013,750ml,80.0,132,BM
1072,CHATEAU BELLEVUE MONDOTTE,2010,750ml,185.0,132,BM
1073,CHATEAU COS D'ESTOURNEL,2008,750ml,104.0,132,BM
1074,CHATEAU HAUT BATAILLEY,2014,750ml,29.0,132,BM
1075,CHATEAU HOSANNA,2011,750ml,90.0,132,BM
1076,CHATEAU PICHON LALANDE,2008,750ml,95.0,132,BM
1077,VIEUX CHATEAU CERTAN,2012,750ml,125.0,132,BM
1078,CHATEAU PHELAN-SEGUR,2014,1500ml,46.6,132,BM
1079,CHATEAU OLIVIER,2013,750ml,15.6,138,BM
1080,CHATEAU RAUZAN-SEGLA,2008,750ml,65.0,138,BM
1081,CHT MOULIN ST GEORGES,2013,750ml,18.0,138,BM
1082,CLOS L'EGLISE,2009,750ml,156.0,138,BM
1083,CLOS DU MARQUIS,2014,1500ml,60.0,138,BM
1084,CHATEAU MOUTON-ROTHSCHILD,2006,1500ml,900.0,141,BM
1085,CHATEAU BEAUMONT,2013,375ml,4.0,144,BM
1086,FRANK PHELAN,2012,375ml,7.25,144,BM
1087,CHAPELLE DE LA MISSION HT BRIO,2011,750ml,48.0,144,BM
1088,CHATEAU HAUT BAILLY,2014,750ml,64.0,144,BM
1089,CHATEAU HAUT BRISSON,2014,750ml,12.0,144,BM
1090,CHATEAU RAUZAN-SEGLA,2002,750ml,69.0,144,BM
1091,LA DAME DE MONTROSE,2012,750ml,22.6,145,BM
1092,CHATEAU LA POINTE,2009,750ml,30.0,149,BM
1093,CHATEAU LATOUR A POMEROL,2004,750ml,57.0,149,BM
1094,CHATEAU TOUR ST CHRISTOPHE,2014,1500ml,35.5,150,BM
1095,CHATEAU PRIEURE LICHINE,2014,1500ml,51.0,152,BM
1096,CHATEAU CLERC MILON,2014,750ml,66.0,154,BM
1097,CHATEAU GAZIN,1997,750ml,52.0,154,BM
1098,CHATEAU FEYTIT CLINET,2013,750ml,31.0,156,BM
1099,CHATEAU LA DOMINIQUE,2010,750ml,40.0,156,BM
1100,CHATEAU LANGOA BARTON,2009,750ml,45.0,156,BM
1101,CHATEAU MAGDELAINE,2007,750ml,34.0,156,BM
1102,CHATEAU PAVIE-MACQUIN,2012,750ml,41.0,156,BM
1103,CHATEAU PONTET-CANET,2013,750ml,60.0,156,BM
1104,CLOS L'EGLISE,2000,750ml,150.0,156,BM
1105,LES PELERINS DE LAFON ROCHET,2012,750ml,12.0,160,BM
1106,CHATEAU GUILLOT CLAUZEL,2007,750ml,18.0,161,BM
1107,CHATEAU CLIMENS,2006,375ml,27.45,162,BM
1108,CH.BEL ORME TRONQUOY DE LALAND,2007,750ml,8.1,162,BM
1109,CHATEAU FEYTIT CLINET,2012,750ml,45.0,162,BM
1110,CHATEAU GRAND PUY LACOSTE,2014,750ml,52.0,162,BM
1111,CLOS L'EGLISE,2012,750ml,50.0,162,BM
1112,CHATEAU COUTET,2009,750ml,48.0,167,BM
1113,CHATEAU CLIMENS,2001,500ml,190.0,168,BM
1114,CHATEAU BERLIQUET,2014,750ml,20.4,168,BM
1115,CHATEAU LEOVILLE POYFERRE,2009,750ml,198.0,168,BM
1116,CHATEAU QUINTUS,2013,750ml,60.0,168,BM
1117,CLOS NARDIAN,2010,750ml,19.8,168,BM
1118,GIROLATE,2014,750ml,30.0,168,BM
1119,LA DAME DE MONTROSE,2009,750ml,40.0,168,BM
1120,CHATEAU PAPE CLEMENT RGE,2012,750ml,75.0,170,BM
1121,CHATEAU PAPE-CLEMENT BLC,2014,750ml,88.2,172,BM
1122,CHATEAU BELLEFONT BELCIER,2010,750ml,25.5,173,BM
1123,CHATEAU CHARMAIL,2014,750ml,10.3,174,BM
1124,CHATEAU LE SARTRE RGE,2014,750ml,9.9,174,BM
1125,CHATEAU PALMER,2007,750ml,175.0,174,BM
1126,CHATEAU PALMER,2005,750ml,295.0,174,BM
1127,LE SEUIL DE MAZEYRES,2013,750ml,9.15,174,BM
1128,CHATEAU LA CLEMENCE,2002,750ml,29.5,178,BM
1129,CHATEAU SIGALAS RABAUD,2013,375ml,14.0,180,BM
1130,20 MILLE,2014,750ml,17.4,180,BM
1131,CHAPELLE DE LA MISSION HT BRIO,2009,750ml,72.0,180,BM
1132,CHATEAU BELLEVUE,2009,750ml,46.0,180,BM
1133,CHATEAU HAUT BRION,2003,750ml,380.0,180,BM
1134,CHATEAU LEOVILLE POYFERRE,2014,750ml,51.0,180,BM
1135,CHATEAU L'EVANGILE,2009,750ml,360.0,180,BM
1136,CHATEAU RIEUSSEC,2010,750ml,44.0,180,BM
1137,CHATEAU HAUT BRISSON LA RESERV,2010,1500ml,58.5,180,BM
1138,CHATEAU LA LAGUNE,2006,1500ml,94.0,180,BM
1139,CHATEAU LYNCH-BAGES,2006,1500ml,216.0,180,BM
1140,CHATEAU TRONQUOY LALANDE,2014,1500ml,38.4,180,BM
1141,CHATEAU HAUT BRION,2007,750ml,340.0,183,BM
1142,CHATEAU PHELAN-SEGUR,2012,750ml,25.0,186,BM
1143,CHATEAU POUJEAUX,2012,750ml,18.5,187,BM
1144,CLOS LES LUNELLES,2008,750ml,13.5,187,BM
1145,LES ECLATS DE BRANAS,2008,750ml,11.1,189,BM
1146,'R' DE RIEUSSEC,2013,750ml,11.9,189,BM
1147,FILIA DE GRAND MAYNE,2014,375ml,6.45,192,BM
1148,CHATEAU D'YQUEM,2013,750ml,250.0,192,BM
1149,CHATEAU GRAND PUY LACOSTE,2005,750ml,95.0,192,BM
1150,CHATEAU LA LAGUNE,2010,750ml,48.0,192,BM
1151,CHATEAU MAUVESIN BARTON,2011,750ml,9.6,192,BM
1152,LES GRIFFONS DE PICHON BARON,2012,750ml,25.0,192,BM
1153,CHATEAU MONTROSE,2009,750ml,250.0,193,BM
1154,CHATEAU CLIMENS,2014,750ml,43.8,194,BM
1155,CHATEAU CANON,2009,750ml,105.0,198,BM
1156,CHATEAU CHEVAL BLANC,2012,750ml,345.0,198,BM
1157,CHATEAU COTE DE BALEAU,2014,750ml,13.2,198,BM
1158,CHATEAU FLEUR CARDINALE,2014,750ml,24.0,198,BM
1159,DOMAINE DE LA SOLITUDE ROUGE,2011,750ml,13.0,198,BM
1160,CHATEAU CALON SEGUR,2003,750ml,88.0,204,BM
1161,CHATEAU GRUAUD LAROSE,1999,750ml,69.0,204,BM
1162,CHATEAU KIRWAN,2012,750ml,27.75,204,BM
1163,CHATEAU LEOVILLE BARTON,2012,750ml,55.0,204,BM
1164,CHATEAU TROPLONG-MONDOT,2005,750ml,215.0,204,BM
1165,CHATEAU HAUT MARBUZET,2014,1500ml,46.0,204,BM
1166,CHATEAU DU GLANA,2014,1500ml,25.9,210,BM
1167,CHATEAU BELLEGRAVE,2012,750ml,13.65,211,BM
1168,LACOSTE-BORIE,2011,750ml,19.25,215,BM
1169,CHATEAU D'YQUEM,2014,375ml,125.0,216,BM
1170,BRIO DE CANTENAC BROWN,2014,750ml,15.6,216,BM
1171,CHATEAU BELLEVUE,2012,750ml,30.0,216,BM
1172,CHATEAU CANON,2012,750ml,64.0,216,BM
1173,CHATEAU CANON,2011,750ml,69.5,216,BM
1174,CHATEAU CORBIN,2013,750ml,16.2,216,BM
1175,CHATEAU HAUT BAILLY,2007,750ml,55.0,216,BM
1176,CHATEAU LA CONSEILLANTE,2013,750ml,57.0,216,BM
1177,CHATEAU LA FLEUR DE GAY,2010,750ml,66.0,216,BM
1178,CHATEAU LA FLEUR GAZIN,2011,750ml,27.0,216,BM
1179,CHATEAU LA MISSION HAUT-BRION,2005,750ml,540.0,216,BM
1180,CHATEAU LES GRANDES MURAILLES,2010,750ml,40.0,216,BM
1181,CHATEAU VALANDRAUD,2009,750ml,200.0,216,BM
1182,CLOS DU MARQUIS,2010,750ml,43.0,216,BM
1183,CLOS L'EGLISE,2013,750ml,39.9,216,BM
1184,CHATEAU ANGELUS,2013,750ml,235.0,219,BM
1185,CHATEAU BRANE CANTENAC,2010,750ml,66.0,222,BM
1186,LA DAME DE MONTROSE,2014,750ml,22.6,226,BM
1187,CHATEAU DU TERTRE,2014,375ml,13.5,228,BM
1188,DOMAINE DE CHEVALIER BLANC,2014,375ml,30.0,228,BM
1189,CHATEAU HAUT MARBUZET,2010,750ml,34.0,228,BM
1190,CLOS L'EGLISE,1997,750ml,48.0,228,BM
1191,CHATEAU LE THIL,2012,750ml,13.9,233,BM
1192,CHATEAU BERLIQUET,2013,750ml,16.8,234,BM
1193,CHATEAU LA DOMINIQUE,2013,750ml,24.0,234,BM
1194,CHATEAU LARCIS-DUCASSE,2013,750ml,30.0,234,BM
1195,CHATEAU MOUTON-ROTHSCHILD,2013,750ml,345.0,234,BM
1196,CHATEAU RAUZAN-SEGLA,2010,750ml,99.0,234,BM
1197,CLEMENTIN DE PAPE CLEMENT,2010,750ml,40.0,234,BM
1198,CLOS DU MARQUIS,2004,1500ml,88.0,234,BM
1199,CHATEAU POTENSAC,2011,375ml,6.6,236,BM
1200,CHATEAU LYNCH-BAGES,2013,1500ml,150.0,237,BM
1201,CHATEAU RIEUSSEC,1997,375ml,30.0,238,BM
1202,CHATEAU MOUTON-ROTHSCHILD,2005,750ml,580.0,239,BM
1203,CHATEAU BEYCHEVELLE,2010,375ml,48.0,240,BM
