,Unnamed: 0,item id,wine,wine chinese,growth,type english,type chinese,vendor english,vendor chinese,region english,region chinese,country english,country chinese,rating,year,format,price,qty,negoce
24,24,CFW00224-2012-00750,Chateau Canon,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Canon,卡侬城堡,"St. Emilion, Bordeaux",波爾多,France,法國,,2012,750ml,57.0,120,Clarence Dillon
25,25,CFW00224-2013-00750,Chateau Canon,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Canon,卡侬城堡,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,42.0,288,Clarence Dillon
26,26,CFW00225-1999-00750,Chateau Canon La Gaffeliere,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Canon La Gaffeliere, 嘉芙丽庄园,"St. Emilion, Bordeaux",波爾多,France,法國,,1999,750ml,94.0,30,Clarence Dillon
27,27,CFW00225-2000-00750,Chateau Canon La Gaffeliere,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Canon La Gaffeliere, 嘉芙丽庄园,"St. Emilion, Bordeaux",波爾多,France,法國,,2000,750ml,120.0,41,Clarence Dillon
28,28,CFW00225-2011-00750,Chateau Canon La Gaffeliere,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Canon La Gaffeliere, 嘉芙丽庄园,"St. Emilion, Bordeaux",波爾多,France,法國,,2011,750ml,53.0,60,Clarence Dillon
29,29,CFW00225-2013-00750,Chateau Canon La Gaffeliere,,St. Emilion Premier Grand Cru Classe B,Red,紅酒,Chateau Canon La Gaffeliere, 嘉芙丽庄园,"St. Emilion, Bordeaux",波爾多,France,法國,,2013,750ml,37.15,18,Clarence Dillon
30,30,CFW00481-2011-00750,Chateau Capbern Gasqueton,,Crus Bourgeois,Red,紅酒,Chateau Capbern Gasqueton,,"St. Estephe, Bordeaux",波爾多,France,法國,,2011,750ml,11.3,12,Clarence Dillon
31,31,CFW00481-2013-00750,Chateau Capbern Gasqueton,,Crus Bourgeois,Red,紅酒,Chateau Capbern Gasqueton,,"St. Estephe, Bordeaux",波爾多,France,法國,,2013,750ml,10.7,324,Clarence Dillon
32,32,CFW00174-2014-00750,Chateau Carbonnieux Blanc,,Graves,White,白酒,Chateau Carbonnieux,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2014,750ml,22.0,443,Clarence Dillon
33,33,CFW00173-2012-00750,Chateau Carbonnieux Rouge,,Graves,Red,紅酒,Chateau Carbonnieux,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2012,750ml,22.0,13,Clarence Dillon
34,34,CFW00173-2013-00750,Chateau Carbonnieux Rouge,,Graves,Red,紅酒,Chateau Carbonnieux,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2013,750ml,18.0,13,Clarence Dillon
35,35,CFW00173-2014-00750,Chateau Carbonnieux Rouge,,Graves,Red,紅酒,Chateau Carbonnieux,,"Pessac Leognan, Bordeaux",波爾多,France,法國,,2014,750ml,21.0,468,Clarence Dillon
36,36,CFW00339-2005-00750,Chateau Climens,,Sauternes Premiers Crus,Sweet,甜酒,Chateau Climens,,"Sauternes, Bordeaux",波爾多,France,法國,,2005,750ml,71.0,40,Clarence Dillon
37,37,CFW00304-2004-00750,Chateau Clinet,,,Red,紅酒,Chateau Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2004,750ml,76.0,12,Clarence Dillon
38,38,CFW00304-2005-00750,Chateau Clinet,,,Red,紅酒,Chateau Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2005,750ml,117.0,12,Clarence Dillon
39,39,CFW00304-2013-00750,Chateau Clinet,,,Red,紅酒,Chateau Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2013,750ml,39.0,260,Clarence Dillon
40,40,CFW00304-2014-00750,Chateau Clinet,,,Red,紅酒,Chateau Clinet,,"Pomerol, Bordeaux","波默罗, 波爾多",France,法國,,2014,750ml,50.0,270,Clarence Dillon
41,41,CFW00021-1996-00750,Clos du Marquis,雄狮副牌,Bordeaux Grand Cru Classe 2nd Growths,Red,紅酒,Chateau Leoville Las Cases,雄狮酒莊,"St. Julien, Bordeaux",波爾多,France,法國,,1996,750ml,48.0,12,Clarence Dillon
